loggerUid,data2,data1,logDateTime,dateTime
260262624998102,23.75,74,1600829100,22-09-2020T16:45:00
260262624998102,23.13,62,1600829400,22-09-2020T16:50:00
260262624998102,22.94,64,1600829700,22-09-2020T16:55:00
260262624998102,22.5,128,1600830000,22-09-2020T17:00:00
260262624998102,22.31,132,1600830300,22-09-2020T17:05:00
260262624998102,22.19,128,1600830600,22-09-2020T17:10:00
260262624998102,22.25,128,1600830900,22-09-2020T17:15:00
260262624998102,22.31,126,1600831200,22-09-2020T17:20:00
260262624998102,22.38,102,1600831500,22-09-2020T17:25:00
260262624998102,22.38,104,1600831800,22-09-2020T17:30:00
260262624998102,22.63,24,1600832100,22-09-2020T17:35:00
260262624998102,24.19,528,1600832400,22-09-2020T17:40:00
260262624998102,25.81,648,1600832700,22-09-2020T17:45:00
260262624998102,26.5,412,1600833000,22-09-2020T17:50:00
260262624998102,26.88,242,1600833300,22-09-2020T17:55:00
260262624998102,26.94,130,1600833600,22-09-2020T18:00:00
260262624998102,27,62,1600833900,22-09-2020T18:05:00
260262624998102,26.94,24,1600834200,22-09-2020T18:10:00
260262624998102,26.94,18,1600834500,22-09-2020T18:15:00
260262624998102,26.94,16,1600834800,22-09-2020T18:20:00
260262624998102,26.94,12,1600835100,22-09-2020T18:25:00
260262624998102,26.94,14,1600835400,22-09-2020T18:30:00
260262624998102,26.88,12,1600835700,22-09-2020T18:35:00
260262624998102,26.81,14,1600836000,22-09-2020T18:40:00
260262624998102,26.81,2,1600836300,22-09-2020T18:45:00
260262624998102,26.81,0,1600836600,22-09-2020T18:50:00
260262624998102,26.81,0,1600836900,22-09-2020T18:55:00
260262624998102,26.81,0,1600837200,22-09-2020T19:00:00
260262624998102,26.81,0,1600837500,22-09-2020T19:05:00
260262624998102,26.81,0,1600837800,22-09-2020T19:10:00
260262624998102,26.81,0,1600838100,22-09-2020T19:15:00
260262624998102,26.75,0,1600838400,22-09-2020T19:20:00
260262624998102,26.75,0,1600838700,22-09-2020T19:25:00
260262624998102,26.75,0,1600839000,22-09-2020T19:30:00
260262624998102,26.75,0,1600839300,22-09-2020T19:35:00
260262624998102,26.75,0,1600839600,22-09-2020T19:40:00
260262624998102,26.75,0,1600839900,22-09-2020T19:45:00
260262624998102,26.75,0,1600840200,22-09-2020T19:50:00
260262624998102,26.75,0,1600840500,22-09-2020T19:55:00
260262624998102,26.81,0,1600840800,22-09-2020T20:00:00
260262624998102,26.75,0,1600841100,22-09-2020T20:05:00
260262624998102,26.75,0,1600841400,22-09-2020T20:10:00
260262624998102,26.75,0,1600841700,22-09-2020T20:15:00
260262624998102,26.75,0,1600842000,22-09-2020T20:20:00
260262624998102,26.75,0,1600842300,22-09-2020T20:25:00
260262624998102,26.75,0,1600842600,22-09-2020T20:30:00
260262624998102,26.75,0,1600842900,22-09-2020T20:35:00
260262624998102,26.75,0,1600843200,22-09-2020T20:40:00
260262624998102,26.75,0,1600843500,22-09-2020T20:45:00
260262624998102,26.75,0,1600843800,22-09-2020T20:50:00
260262624998102,26.75,0,1600844100,22-09-2020T20:55:00
260262624998102,26.75,0,1600844400,22-09-2020T21:00:00
260262624998102,26.69,0,1600844700,22-09-2020T21:05:00
260262624998102,26.69,0,1600845000,22-09-2020T21:10:00
260262624998102,26.69,0,1600845300,22-09-2020T21:15:00
260262624998102,26.69,0,1600845600,22-09-2020T21:20:00
260262624998102,26.69,0,1600845900,22-09-2020T21:25:00
260262624998102,26.69,0,1600846200,22-09-2020T21:30:00
260262624998102,26.69,0,1600846500,22-09-2020T21:35:00
260262624998102,26.63,0,1600846800,22-09-2020T21:40:00
260262624998102,26.69,0,1600847100,22-09-2020T21:45:00
