loggerUid,data2,data1,logDateTime,dateTime
257710678728083,22.31,0,1572257133,28-10-2019T00:05:33
257710678728083,22.38,0,1572258033,28-10-2019T00:20:33
257710678728083,22.38,0,1572258933,28-10-2019T00:35:33
257710678728083,22.38,0,1572259833,28-10-2019T00:50:33
257710678728083,22.38,0,1572260733,28-10-2019T01:05:33
257710678728083,22.44,0,1572261633,28-10-2019T01:20:33
257710678728083,22.5,0,1572262533,28-10-2019T01:35:33
257710678728083,22.44,0,1572263433,28-10-2019T01:50:33
257710678728083,22.44,0,1572264333,28-10-2019T02:05:33
257710678728083,22.44,0,1572265233,28-10-2019T02:20:33
257710678728083,22.5,0,1572266133,28-10-2019T02:35:33
257710678728083,22.5,0,1572267033,28-10-2019T02:50:33
257710678728083,22.5,0,1572267933,28-10-2019T03:05:33
257710678728083,22.44,0,1572268833,28-10-2019T03:20:33
257710678728083,22.5,0,1572269733,28-10-2019T03:35:33
257710678728083,22.5,0,1572270633,28-10-2019T03:50:33
257710678728083,22.56,0,1572271533,28-10-2019T04:05:33
257710678728083,22.5,0,1572272433,28-10-2019T04:20:33
257710678728083,22.5,0,1572273333,28-10-2019T04:35:33
257710678728083,22.44,0,1572274233,28-10-2019T04:50:33
257710678728083,22.44,0,1572275133,28-10-2019T05:05:33
257710678728083,22.5,0,1572276033,28-10-2019T05:20:33
257710678728083,22.5,0,1572276933,28-10-2019T05:35:33
257710678728083,22.5,1,1572277833,28-10-2019T05:50:33
257710678728083,22.5,2,1572278733,28-10-2019T06:05:33
257710678728083,22.5,4,1572279633,28-10-2019T06:20:33
257710678728083,22.5,10,1572280533,28-10-2019T06:35:33
257710678728083,22.5,9,1572281433,28-10-2019T06:50:33
257710678728083,22.5,13,1572282333,28-10-2019T07:05:33
257710678728083,22.5,14,1572283233,28-10-2019T07:20:33
257710678728083,22.5,14,1572284133,28-10-2019T07:35:33
257710678728083,22.5,16,1572285033,28-10-2019T07:50:33
257710678728083,22.44,16,1572285933,28-10-2019T08:05:33
257710678728083,22.44,17,1572286833,28-10-2019T08:20:33
257710678728083,22.5,27,1572287733,28-10-2019T08:35:33
257710678728083,22.44,64,1572288633,28-10-2019T08:50:33
257710678728083,22.56,61,1572289533,28-10-2019T09:05:33
257710678728083,25.69,836,1572290433,28-10-2019T09:20:33
257710678728083,25.19,98,1572291333,28-10-2019T09:35:33
