colony_id,cre.umol.L,cre.umol.mgprot
POR-340,312.0981577617812,0.5570831090961473
ACR-393,-55.09437997915415,-0.17244618517511545
ACR-393,-26.542755859432045,-0.08307919961573859
POR-73,2074.3390062870094,1.2603188577100932
POR-73,711.8548477154595,0.4325060107383465
POC-50,-12.804375812970399,-0.023608959907307783
POR-354,446.26745115457453,0.7334605511528322
ACR-186,75.86789741613173,0.18725040294355522
POC-42,-29.576934287566065,-0.03991373143020973
POC-42,-38.638722462980176,-0.05214250997751782
POR-354,393.75516843465397,0.6471542616701481
ACR-173,92.29691149601943,0.21133955058707016
ACR-173,134.1850629264761,0.3072541695569329
POC-48,-53.60678971123179,-0.11343807702957664
POC-48,-9.732515946673567,-0.0205951130369409
ACR-150,15.092115787187959,0.02707498347184471
ACR-150,-12.804375812970399,-0.022970819227199728
ACR-186,38.77346879031935,0.09569723034083845
POC-45,84.05936187386452,0.23490677769606913
POC-68,-34.1154541773515,-0.054794788548924035
ACR-145,-68.40784703437085,-0.1544284945381517
ACR-145,-53.60678971123179,-0.12101558799196525
POC-45,61.23857395168864,0.17113330100316007
POR-79,714.2034734811671,0.7923305648986866
POR-79,597.7209511402189,0.6631059585307353
ACR-139,-44.64611068634858,-0.09141330070781349
ACR-139,66.09860956858527,0.13533747912131106
POR-71,468.9495173294634,0.6315202892409764
POR-71,336.9629808641635,0.453777968150322
POC-68,58.00762696056629,0.09316937822387959
POR-69,830.0935735420576,0.710479876190643
ACR-178,-23.501760808360828,-0.027766176778237922
POR-81,642.6076138540275,0.6272100463375985
POR-81,508.79310841194985,0.4966018799394432
POR-69,1177.1902707344532,1.0075611045094643
POC-44,13.527485397338692,0.01934647865029459
POC-44,118.96979198516414,0.17014592683454507
POR-77,802.9814786502596,0.6206032982486919
POR-77,604.3899037474995,0.4671170850968996
POC-56,-83.04375788708555,-0.10057266747708987
POC-56,127.40374762483206,0.15429618157007757
ACR-178,214.39756843515147,0.2533002031012493
POC-40,135.88515268387923,0.12580675726310048
POR-70,521.5527933482065,0.4410530684272115
POC-55,-108.97809696458282,-0.26003934557705394
POC-55,-25.02311136810233,-0.05970918639346216
POC-40,205.47692382610782,0.19023701242105243
ACR-190,346.6233657954822,0.3941964173558744
ACR-190,70.97503230531157,0.08071614962327484
POR-80,395.74667132207406,0.390981531619836
POR-80,653.9875549451618,0.6461129667586637
POR-78,597.7209511402183,0.5882190437100208
POR-78,558.1752369238999,0.5493019835755573
POR-70,776.2019584108206,0.6563980863347445
POR-82,817.72840320253,0.748882957912602
POC-43,-15.869349870486573,-0.020106466863376245
ACR-51,-21.978702264845015,-0.04509530381414598
ACR-51,-14.33772260232229,-0.029417749463254345
POR-82,928.9601179364446,0.8507499533812596
POR-74,1126.0585060283781,0.8899395699809791
POR-74,1103.6626606881985,0.8722398244840096
ACR-140,10.403486459448846,0.013900993437952428
ACR-140,179.01331527496134,0.23919509393730493
POR-76,740.213035021277,0.675635748595057
POR-76,660.8462278861232,0.6031930197922364
POC-43,5.730613175591832,0.0072606871020061275
POC-57,54.78392238417995,0.128920755160974
POR-83,941.9510777045859,0.611781557215032
POC-53,-26.542755859432045,-0.046993023167649126
POC-53,-14.33772260232229,-0.025384437621718572
POC-57,105.57349572988278,0.2484417727345991
POC-41,118.96979198516414,0.211159983783823
POC-41,13.527485397338692,0.024009990683131983
POC-47,-40.14309817628114,-0.09254457447075289
POC-47,165.0804579128564,0.3805710427205899
POR-72,287.59339551235223,0.4464104943994913
POR-72,321.61865324269405,0.49922544899332727
POR-83,1140.1583409762263,0.740513877869251
POR-75,534.3986698336823,0.38468656509994525
POR-75,556.0015838783719,0.40023740994502577
POC-52,-46.143749612245834,-0.15598008727007337
POC-52,-53.60678971123179,-0.1812074616321897
