Date.Time,light,site,timepoint
2020-01-11 18:50:00,1515.007356725409,site1,timepoint2
2020-01-11 18:55:00,1428.9913133429566,site1,timepoint2
2020-01-11 19:00:00,-3.5489938003625463,site1,timepoint2
2020-01-11 19:05:00,-5.384329007669497,site1,timepoint2
2020-01-11 19:10:00,-5.384329007669497,site1,timepoint2
2020-01-11 19:15:00,-5.629040368643757,site1,timepoint2
2020-01-11 19:20:00,-7.0973085344893185,site1,timepoint2
2020-01-11 19:25:00,-7.0973085344893185,site1,timepoint2
2020-01-11 19:30:00,-7.0973085344893185,site1,timepoint2
2020-01-11 19:35:00,-7.0973085344893185,site1,timepoint2
2020-01-11 19:40:00,-7.0973085344893185,site1,timepoint2
2020-01-11 19:45:00,-7.0973085344893185,site1,timepoint2
2020-01-11 19:50:00,-7.0973085344893185,site1,timepoint2
2020-01-11 19:55:00,-7.0973085344893185,site1,timepoint2
2020-01-11 20:00:00,-7.0973085344893185,site1,timepoint2
2020-01-11 20:05:00,-7.0973085344893185,site1,timepoint2
2020-01-11 20:10:00,-7.0973085344893185,site1,timepoint2
2020-01-11 20:15:00,-7.0973085344893185,site1,timepoint2
2020-01-11 20:20:00,-7.0973085344893185,site1,timepoint2
2020-01-11 20:25:00,-7.0973085344893185,site1,timepoint2
2020-01-11 20:30:00,-7.0973085344893185,site1,timepoint2
2020-01-11 20:35:00,-7.0973085344893185,site1,timepoint2
2020-01-11 20:40:00,-7.0973085344893185,site1,timepoint2
2020-01-11 20:45:00,-7.0973085344893185,site1,timepoint2
2020-01-11 20:50:00,-7.0973085344893185,site1,timepoint2
2020-01-11 20:55:00,-7.0973085344893185,site1,timepoint2
2020-01-11 21:00:00,-7.0973085344893185,site1,timepoint2
2020-01-11 21:05:00,-7.0973085344893185,site1,timepoint2
2020-01-11 21:10:00,-7.0973085344893185,site1,timepoint2
2020-01-11 21:15:00,-7.0973085344893185,site1,timepoint2
2020-01-11 21:20:00,-7.0973085344893185,site1,timepoint2
2020-01-11 21:25:00,-7.0973085344893185,site1,timepoint2
2020-01-11 21:30:00,-7.0973085344893185,site1,timepoint2
2020-01-11 21:35:00,-7.0973085344893185,site1,timepoint2
2020-01-11 21:40:00,-7.0973085344893185,site1,timepoint2
2020-01-11 21:45:00,-7.0973085344893185,site1,timepoint2
2020-01-11 21:50:00,-7.0973085344893185,site1,timepoint2
2020-01-11 21:55:00,-7.0973085344893185,site1,timepoint2
2020-01-11 22:00:00,-7.0973085344893185,site1,timepoint2
2020-01-11 22:05:00,-7.0973085344893185,site1,timepoint2
2020-01-11 22:10:00,-7.0973085344893185,site1,timepoint2
2020-01-11 22:15:00,-7.0973085344893185,site1,timepoint2
2020-01-11 22:20:00,-7.0973085344893185,site1,timepoint2
2020-01-11 22:25:00,-7.0973085344893185,site1,timepoint2
2020-01-11 22:30:00,-7.0973085344893185,site1,timepoint2
2020-01-11 22:35:00,-7.0973085344893185,site1,timepoint2
2020-01-11 22:40:00,-7.0973085344893185,site1,timepoint2
2020-01-11 22:45:00,-7.0973085344893185,site1,timepoint2
2020-01-11 22:50:00,-7.0973085344893185,site1,timepoint2
2020-01-11 22:55:00,-7.0973085344893185,site1,timepoint2
2020-01-11 23:00:00,-7.0973085344893185,site1,timepoint2
2020-01-11 23:05:00,-7.0973085344893185,site1,timepoint2
2020-01-11 23:10:00,-7.0973085344893185,site1,timepoint2
2020-01-11 23:15:00,-6.730241493027928,site1,timepoint2
2020-01-11 23:20:00,-5.506684688156628,site1,timepoint2
2020-01-11 23:25:00,-5.629040368643757,site1,timepoint2
2020-01-11 23:30:00,-5.629040368643757,site1,timepoint2
2020-01-11 23:35:00,-6.730241493027928,site1,timepoint2
2020-01-11 23:40:00,-7.0973085344893185,site1,timepoint2
2020-01-11 23:45:00,-7.0973085344893185,site1,timepoint2
2020-01-11 23:50:00,-7.0973085344893185,site1,timepoint2
2020-01-11 23:55:00,-7.0973085344893185,site1,timepoint2
2020-01-12 00:00:00,-7.0973085344893185,site1,timepoint2
2020-01-12 00:05:00,-7.0973085344893185,site1,timepoint2
2020-01-12 00:10:00,-7.0973085344893185,site1,timepoint2
2020-01-12 00:15:00,-7.0973085344893185,site1,timepoint2
2020-01-12 00:20:00,-7.0973085344893185,site1,timepoint2
2020-01-12 00:25:00,-7.0973085344893185,site1,timepoint2
2020-01-12 00:30:00,-7.0973085344893185,site1,timepoint2
2020-01-12 00:35:00,-7.0973085344893185,site1,timepoint2
2020-01-12 00:40:00,-7.0973085344893185,site1,timepoint2
2020-01-12 00:45:00,-7.0973085344893185,site1,timepoint2
2020-01-12 00:50:00,-7.0973085344893185,site1,timepoint2
2020-01-12 00:55:00,-7.0973085344893185,site1,timepoint2
2020-01-12 01:00:00,-7.0973085344893185,site1,timepoint2
2020-01-12 01:05:00,-7.0973085344893185,site1,timepoint2
2020-01-12 01:10:00,-7.0973085344893185,site1,timepoint2
2020-01-12 01:15:00,-7.0973085344893185,site1,timepoint2
2020-01-12 01:20:00,-7.0973085344893185,site1,timepoint2
2020-01-12 01:25:00,-7.0973085344893185,site1,timepoint2
2020-01-12 01:30:00,-7.0973085344893185,site1,timepoint2
2020-01-12 01:35:00,-7.0973085344893185,site1,timepoint2
2020-01-12 01:40:00,-7.0973085344893185,site1,timepoint2
2020-01-12 01:45:00,-7.0973085344893185,site1,timepoint2
2020-01-12 01:50:00,-7.0973085344893185,site1,timepoint2
2020-01-12 01:55:00,-7.0973085344893185,site1,timepoint2
2020-01-12 02:00:00,-7.0973085344893185,site1,timepoint2
2020-01-12 02:05:00,-7.0973085344893185,site1,timepoint2
2020-01-12 02:10:00,-7.0973085344893185,site1,timepoint2
2020-01-12 02:15:00,-7.0973085344893185,site1,timepoint2
2020-01-12 02:20:00,-7.0973085344893185,site1,timepoint2
2020-01-12 02:25:00,-7.0973085344893185,site1,timepoint2
2020-01-12 02:30:00,-7.0973085344893185,site1,timepoint2
2020-01-12 02:35:00,-7.0973085344893185,site1,timepoint2
2020-01-12 02:40:00,-7.0973085344893185,site1,timepoint2
2020-01-12 02:45:00,-7.0973085344893185,site1,timepoint2
2020-01-12 02:50:00,-7.0973085344893185,site1,timepoint2
2020-01-12 02:55:00,-7.0973085344893185,site1,timepoint2
2020-01-12 03:00:00,-7.0973085344893185,site1,timepoint2
2020-01-12 03:05:00,-7.0973085344893185,site1,timepoint2
2020-01-12 03:10:00,-7.0973085344893185,site1,timepoint2
2020-01-12 03:15:00,-7.0973085344893185,site1,timepoint2
2020-01-12 03:20:00,-7.0973085344893185,site1,timepoint2
2020-01-12 03:25:00,-7.0973085344893185,site1,timepoint2
2020-01-12 03:30:00,-7.0973085344893185,site1,timepoint2
2020-01-12 03:35:00,-7.0973085344893185,site1,timepoint2
2020-01-12 03:40:00,-7.0973085344893185,site1,timepoint2
2020-01-12 03:45:00,-7.0973085344893185,site1,timepoint2
2020-01-12 03:50:00,-7.0973085344893185,site1,timepoint2
2020-01-12 03:55:00,-7.0973085344893185,site1,timepoint2
2020-01-12 04:00:00,-7.0973085344893185,site1,timepoint2
2020-01-12 04:05:00,-7.0973085344893185,site1,timepoint2
2020-01-12 04:10:00,-7.0973085344893185,site1,timepoint2
2020-01-12 04:15:00,-7.0973085344893185,site1,timepoint2
2020-01-12 04:20:00,-7.0973085344893185,site1,timepoint2
2020-01-12 04:25:00,-7.0973085344893185,site1,timepoint2
2020-01-12 04:30:00,-7.0973085344893185,site1,timepoint2
2020-01-12 04:35:00,-7.0973085344893185,site1,timepoint2
2020-01-12 04:40:00,-7.0973085344893185,site1,timepoint2
2020-01-12 04:45:00,-7.0973085344893185,site1,timepoint2
2020-01-12 04:50:00,-7.0973085344893185,site1,timepoint2
2020-01-12 04:55:00,-7.0973085344893185,site1,timepoint2
2020-01-12 05:00:00,-7.0973085344893185,site1,timepoint2
2020-01-12 05:05:00,-7.0973085344893185,site1,timepoint2
2020-01-12 05:10:00,-7.0973085344893185,site1,timepoint2
2020-01-12 05:15:00,-7.0973085344893185,site1,timepoint2
2020-01-12 05:20:00,-7.0973085344893185,site1,timepoint2
2020-01-12 05:25:00,-7.0973085344893185,site1,timepoint2
2020-01-12 05:30:00,-7.0973085344893185,site1,timepoint2
2020-01-12 05:35:00,-7.0973085344893185,site1,timepoint2
2020-01-12 05:40:00,-7.0973085344893185,site1,timepoint2
2020-01-12 05:45:00,-7.0973085344893185,site1,timepoint2
2020-01-12 05:50:00,-7.0973085344893185,site1,timepoint2
2020-01-12 05:55:00,-7.0973085344893185,site1,timepoint2
2020-01-12 06:00:00,-7.0973085344893185,site1,timepoint2
2020-01-12 06:05:00,-7.0973085344893185,site1,timepoint2
2020-01-12 06:10:00,-7.0973085344893185,site1,timepoint2
2020-01-12 06:15:00,-7.0973085344893185,site1,timepoint2
2020-01-12 06:20:00,-7.0973085344893185,site1,timepoint2
2020-01-12 06:25:00,-7.0973085344893185,site1,timepoint2
2020-01-12 06:30:00,-7.0973085344893185,site1,timepoint2
2020-01-12 06:35:00,-6.974952854002188,site1,timepoint2
2020-01-12 06:40:00,-7.0973085344893185,site1,timepoint2
2020-01-12 06:45:00,-7.0973085344893185,site1,timepoint2
2020-01-12 06:50:00,-6.974952854002188,site1,timepoint2
2020-01-12 06:55:00,-7.0973085344893185,site1,timepoint2
2020-01-12 07:00:00,-6.974952854002188,site1,timepoint2
2020-01-12 07:05:00,-6.852597173515059,site1,timepoint2
2020-01-12 07:10:00,-1.2242358711070747,site1,timepoint2
2020-01-12 07:15:00,-3.5489938003625463,site1,timepoint2
2020-01-12 07:20:00,-3.5489938003625463,site1,timepoint2
2020-01-12 07:25:00,-4.650194924746717,site1,timepoint2
2020-01-12 07:30:00,-5.996107410105148,site1,timepoint2
2020-01-12 07:35:00,-6.118463090592278,site1,timepoint2
2020-01-12 07:40:00,109.99707769169417,site1,timepoint2
2020-01-12 07:45:00,79.40815756991165,site1,timepoint2
2020-01-12 07:50:00,230.27271161054304,site1,timepoint2
2020-01-12 07:55:00,1325.6007633313316,site1,timepoint2
2020-01-12 08:00:00,1665.7495550855533,site1,timepoint2
2020-01-12 08:05:00,1955.1207394376158,site1,timepoint2
2020-01-12 08:10:00,1515.6191351278446,site1,timepoint2
2020-01-12 08:15:00,1406.4778681333246,site1,timepoint2
2020-01-12 08:20:00,1890.14987309895,site1,timepoint2
2020-01-12 08:25:00,1850.0172098991711,site1,timepoint2
2020-01-12 08:30:00,1937.6238771279563,site1,timepoint2
2020-01-12 08:35:00,2056.1865315199852,site1,timepoint2
2020-01-12 08:40:00,1576.307552649461,site1,timepoint2
2020-01-12 08:45:00,2219.409009289817,site1,timepoint2
2020-01-12 08:50:00,2124.3386455513164,site1,timepoint2
2020-01-12 08:55:00,2362.07573273781,site1,timepoint2
2020-01-12 09:00:00,2262.4782088212864,site1,timepoint2
2020-01-12 09:05:00,2267.127724679797,site1,timepoint2
2020-01-12 09:10:00,3036.6225992633586,site1,timepoint2
2020-01-12 09:15:00,1981.7942777838102,site1,timepoint2
2020-01-12 09:20:00,2795.337197342738,site1,timepoint2
2020-01-12 09:25:00,3026.2223664219523,site1,timepoint2
2020-01-12 09:30:00,3556.8789526946357,site1,timepoint2
2020-01-12 09:35:00,2753.736265977114,site1,timepoint2
2020-01-12 09:40:00,2254.525089589623,site1,timepoint2
2020-01-12 09:45:00,2052.14879406391,site1,timepoint2
2020-01-12 09:50:00,1356.1896834531142,site1,timepoint2
2020-01-12 09:55:00,900.7818406800159,site1,timepoint2
2020-01-12 10:00:00,1624.148623719929,site1,timepoint2
2020-01-12 10:05:00,1086.6401193399665,site1,timepoint2
2020-01-12 10:10:00,20.31036389462782,site1,timepoint2
2020-01-12 10:15:00,22.635121823883292,site1,timepoint2
2020-01-12 10:20:00,24.470457031190243,site1,timepoint2
2020-01-12 10:25:00,25.449302475087283,site1,timepoint2
2020-01-12 10:30:00,24.59281271167737,site1,timepoint2
2020-01-12 10:35:00,29.242328570188317,site1,timepoint2
2020-01-12 10:40:00,36.950736440877506,site1,timepoint2
2020-01-12 10:45:00,42.212030701824105,site1,timepoint2
2020-01-12 10:50:00,49.67572721153904,site1,timepoint2
2020-01-12 10:55:00,53.22404194566582,site1,timepoint2
2020-01-12 11:00:00,51.1439953773846,site1,timepoint2
2020-01-12 11:05:00,43.068520465234016,site1,timepoint2
2020-01-12 11:10:00,43.68029886766966,site1,timepoint2
2020-01-12 11:15:00,46.249768157899396,site1,timepoint2
2020-01-12 11:20:00,43.802654548156795,site1,timepoint2
2020-01-12 11:25:00,39.39785005062011,site1,timepoint2
2020-01-12 11:30:00,36.706025079903256,site1,timepoint2
2020-01-12 11:35:00,33.28006602626361,site1,timepoint2
2020-01-12 11:40:00,31.200019457982396,site1,timepoint2
2020-01-12 11:45:00,31.32237513846953,site1,timepoint2
2020-01-12 11:50:00,32.30122058236657,site1,timepoint2
2020-01-12 11:55:00,31.689442179930918,site1,timepoint2
2020-01-12 12:00:00,30.221174014085353,site1,timepoint2
2020-01-12 12:05:00,30.098818333598228,site1,timepoint2
2020-01-12 12:10:00,31.077663777495264,site1,timepoint2
2020-01-12 12:15:00,32.79064330431508,site1,timepoint2
2020-01-12 12:20:00,34.62597851162204,site1,timepoint2
2020-01-12 12:25:00,35.360112594544816,site1,timepoint2
2020-01-12 12:30:00,35.849535316493345,site1,timepoint2
2020-01-12 12:35:00,35.360112594544816,site1,timepoint2
2020-01-12 12:40:00,31.81179786041805,site1,timepoint2
2020-01-12 12:45:00,30.221174014085353,site1,timepoint2
2020-01-12 12:50:00,30.465885375059617,site1,timepoint2
2020-01-12 12:55:00,29.36468425067545,site1,timepoint2
2020-01-12 13:00:00,28.018771765317016,site1,timepoint2
2020-01-12 13:05:00,27.039926321419973,site1,timepoint2
2020-01-12 13:10:00,25.69401383606154,site1,timepoint2
2020-01-12 13:15:00,24.470457031190243,site1,timepoint2
2020-01-12 13:20:00,24.470457031190243,site1,timepoint2
2020-01-12 13:25:00,23.858678628754593,site1,timepoint2
2020-01-12 13:30:00,23.12454454583181,site1,timepoint2
2020-01-12 13:35:00,21.90098774096051,site1,timepoint2
2020-01-12 13:40:00,20.18800821414069,site1,timepoint2
2020-01-12 13:45:00,19.209162770243648,site1,timepoint2
2020-01-12 13:50:00,18.597384367807997,site1,timepoint2
2020-01-12 13:55:00,18.230317326346608,site1,timepoint2
2020-01-12 14:00:00,18.47502868732087,site1,timepoint2
2020-01-12 14:05:00,18.842095728782258,site1,timepoint2
2020-01-12 14:10:00,19.209162770243648,site1,timepoint2
2020-01-12 14:15:00,19.33151845073078,site1,timepoint2
2020-01-12 14:20:00,19.08680708975652,site1,timepoint2
2020-01-12 14:25:00,18.597384367807997,site1,timepoint2
2020-01-12 14:30:00,18.10796164585948,site1,timepoint2
2020-01-12 14:35:00,17.129116201962436,site1,timepoint2
2020-01-12 14:40:00,16.27262643855253,site1,timepoint2
2020-01-12 14:45:00,15.171425314168356,site1,timepoint2
2020-01-12 14:50:00,14.314935550758445,site1,timepoint2
2020-01-12 14:55:00,13.825512828809924,site1,timepoint2
2020-01-12 15:00:00,13.703157148322795,site1,timepoint2
2020-01-12 15:05:00,13.580801467835666,site1,timepoint2
2020-01-12 15:10:00,13.213734426374273,site1,timepoint2
2020-01-12 15:15:00,12.601956023938623,site1,timepoint2
2020-01-12 15:20:00,11.623110580041583,site1,timepoint2
2020-01-12 15:25:00,10.766620816631672,site1,timepoint2
2020-01-12 15:30:00,9.910131053221761,site1,timepoint2
2020-01-12 15:35:00,9.175996970298982,site1,timepoint2
2020-01-12 15:40:00,8.808929928837593,site1,timepoint2
2020-01-12 15:45:00,8.441862887376201,site1,timepoint2
2020-01-12 15:50:00,8.564218567863332,site1,timepoint2
2020-01-12 15:55:00,8.686574248350462,site1,timepoint2
2020-01-12 16:00:00,9.175996970298982,site1,timepoint2
2020-01-12 16:05:00,9.420708331273243,site1,timepoint2
2020-01-12 16:10:00,9.787775372734632,site1,timepoint2
2020-01-12 16:15:00,9.787775372734632,site1,timepoint2
2020-01-12 16:20:00,9.665419692247504,site1,timepoint2
2020-01-12 16:25:00,9.29835265078611,site1,timepoint2
2020-01-12 16:30:00,8.686574248350462,site1,timepoint2
2020-01-12 16:35:00,7.9524401654276815,site1,timepoint2
2020-01-12 16:40:00,7.340661762992031,site1,timepoint2
2020-01-12 16:45:00,6.239460638607861,site1,timepoint2
2020-01-12 16:50:00,4.89354815324943,site1,timepoint2
2020-01-12 16:55:00,3.6699913483781295,site1,timepoint2
2020-01-12 17:00:00,2.446434543506827,site1,timepoint2
2020-01-12 17:05:00,1.4675890996097873,site1,timepoint2
2020-01-12 17:10:00,0.855810697174137,site1,timepoint2
2020-01-12 17:15:00,0.3663879752256163,site1,timepoint2
2020-01-12 17:20:00,-0.1230347467229036,site1,timepoint2
2020-01-12 17:25:00,-0.8571688296456843,site1,timepoint2
2020-01-12 17:30:00,-1.346591551594205,site1,timepoint2
2020-01-12 17:35:00,-1.9583699540298554,site1,timepoint2
2020-01-12 17:40:00,-2.692504036952636,site1,timepoint2
2020-01-12 17:45:00,-3.181926758901156,site1,timepoint2
2020-01-12 17:50:00,-3.7937051613368062,site1,timepoint2
2020-01-12 17:55:00,-4.038416522311067,site1,timepoint2
2020-01-12 18:00:00,-4.527839244259587,site1,timepoint2
2020-01-12 18:05:00,-4.772550605233847,site1,timepoint2
2020-01-12 18:10:00,-5.139617646695237,site1,timepoint2
2020-01-12 18:15:00,-5.384329007669497,site1,timepoint2
2020-01-12 18:20:00,-5.873751729618018,site1,timepoint2
2020-01-12 18:25:00,-6.118463090592278,site1,timepoint2
2020-01-12 18:30:00,-6.485530132053668,site1,timepoint2
2020-01-12 18:35:00,-6.607885812540799,site1,timepoint2
2020-01-12 18:40:00,-6.974952854002188,site1,timepoint2
2020-01-12 18:45:00,-6.974952854002188,site1,timepoint2
2020-01-12 18:50:00,-7.0973085344893185,site1,timepoint2
2020-01-12 18:55:00,-7.0973085344893185,site1,timepoint2
2020-01-12 19:00:00,-7.0973085344893185,site1,timepoint2
2020-01-12 19:05:00,-7.0973085344893185,site1,timepoint2
2020-01-12 19:10:00,-7.0973085344893185,site1,timepoint2
2020-01-12 19:15:00,-7.0973085344893185,site1,timepoint2
2020-01-12 19:20:00,-7.0973085344893185,site1,timepoint2
2020-01-12 19:25:00,-7.0973085344893185,site1,timepoint2
2020-01-12 19:30:00,-7.0973085344893185,site1,timepoint2
2020-01-12 19:35:00,-7.0973085344893185,site1,timepoint2
2020-01-12 19:40:00,-7.0973085344893185,site1,timepoint2
2020-01-12 19:45:00,-7.0973085344893185,site1,timepoint2
2020-01-12 19:50:00,-7.0973085344893185,site1,timepoint2
2020-01-12 19:55:00,-7.0973085344893185,site1,timepoint2
2020-01-12 20:00:00,-7.0973085344893185,site1,timepoint2
2020-01-12 20:05:00,-7.0973085344893185,site1,timepoint2
2020-01-12 20:10:00,-7.0973085344893185,site1,timepoint2
2020-01-12 20:15:00,-7.0973085344893185,site1,timepoint2
2020-01-12 20:20:00,-7.0973085344893185,site1,timepoint2
2020-01-12 20:25:00,-7.0973085344893185,site1,timepoint2
2020-01-12 20:30:00,-7.0973085344893185,site1,timepoint2
2020-01-12 20:35:00,-7.0973085344893185,site1,timepoint2
2020-01-12 20:40:00,-7.0973085344893185,site1,timepoint2
