colony_id,Am,AQY,Rd,timepoint
ACR-139,0.750214088910781,0.0017973260884987616,0.3126811037975783,timepoint2
ACR-140,1.2605777674621714,0.0021674491188213188,0.49348213419357023,timepoint2
ACR-145,1.368988935537072,0.003914250922125743,0.4722325546416258,timepoint2
ACR-150,1.3967701901270229,0.0021021011279024346,0.4216528358238161,timepoint2
ACR-173,1.1938339122698602,0.002339736766309668,0.4143550369117392,timepoint2
ACR-178,0.9505376633875728,0.0021328498521106676,0.5035555721156618,timepoint2
ACR-186,0.8513063741148891,0.0018346282716556782,0.25706521574366636,timepoint2
ACR-190,1.0591731649564267,0.0016949179534145923,0.5606994532205377,timepoint2
ACR-225,0.8878786760016644,0.0014303677181840937,0.46538936940230435,timepoint2
ACR-229,0.5703699149555977,0.002005313661857999,0.5595327639723562,timepoint2
ACR-237,1.4700298354852728,0.003249861703832247,0.43422176933775763,timepoint2
ACR-244,1.1175617559967148,0.0014648907933442297,0.5216927990480276,timepoint2
ACR-258,1.0684307707247143,0.002359266045153415,0.4239863174233289,timepoint2
ACR-265,1.3557764890257944,0.002439615468958279,0.3820519314183243,timepoint2
ACR-343,1.2207024132020838,0.003612022659955057,0.47334162564075993,timepoint2
ACR-347,0.7614925734876015,0.0012593552728287598,0.2858119738047392,timepoint2
ACR-350,0.9230788435901498,0.002579779617275758,0.3553932707701619,timepoint2
ACR-351,0.9905158045266019,0.0014960392145126164,0.2217752207473804,timepoint2
ACR-360,1.0476950340575115,0.0019865951994629035,0.3075098717952348,timepoint2
ACR-364,1.5695652692714845,0.0019487671294261856,0.283311594326217,timepoint2
ACR-368,0.9421765071449008,0.00207986457135796,0.2680037905245464,timepoint2
ACR-393,1.0398317558620227,0.0021910484184474764,0.393202163899046,timepoint2
ACR-396,1.1161186013524762,0.0023375366878455274,0.30481556137265126,timepoint2
ACR-51,1.0273905553338154,0.002095506236348389,0.30429536376227295,timepoint2
POC-200,1.0479520149269848,0.0024649775558457047,0.37923775730232623,timepoint2
POC-201,0.7822950632157959,0.0012440029516987538,0.6755965348651676,timepoint2
POC-205,0.995386076415984,0.004405187973774389,0.422037648712094,timepoint2
POC-207,0.8358659192314992,0.002524201160037546,0.1675497731722295,timepoint2
POC-215,1.0154690843402028,0.0017159891403291275,0.35002922794954755,timepoint2
POC-217,0.927878968585185,0.0019279259825298388,0.3505462952147765,timepoint2
POC-219,0.8885902104116937,0.0019333949436766483,0.5098256702968856,timepoint2
POC-222,0.8349644260700764,0.003375555479888954,0.420070935478885,timepoint2
POC-238,0.7572144568027686,0.0016154226641090425,0.38919313428077007,timepoint2
POC-239,0.9396782425827567,0.002589557285498709,0.3119268903178029,timepoint2
POC-248,0.8333278234076169,0.0017360586064588573,0.29701123621456776,timepoint2
POC-254,0.614108517583613,6.614243629887174e-4,0.3518564060034126,timepoint2
POC-255,0.7539971254241326,0.0010927274784828806,0.39188019103539495,timepoint2
POC-257,1.0240315079311173,9.280221273875654e-4,0.5104786349148333,timepoint2
POC-259,0.9030178506362678,0.0017914036766501675,0.3564895158248576,timepoint2
POC-346,1.0301134705105035,0.002877528197851112,0.4726391509601523,timepoint2
POC-359,1.2555690773783081,0.002862064895317701,0.3284870531416099,timepoint2
POC-366,0.9195492304448863,0.0017391190136953813,0.3287889806736292,timepoint2
POC-369,0.8694239138826146,0.002605581170331107,0.4650508382105495,timepoint2
POC-371,0.9081649314522054,0.0021713159980841184,0.36677673580636433,timepoint2
POC-372,0.5312395619079898,9.257601417004533e-4,0.37378949015120705,timepoint2
POC-373,0.8407429023885873,0.0027767547515762363,0.31783982061970334,timepoint2
POC-375,0.8271075750287465,0.0017584969478849847,0.3137969114675325,timepoint2
POC-377,1.3105466135714587,0.002684842763951068,0.34423795163580595,timepoint2
POC-378,1.099610212899042,0.0027146559129585285,0.6924377095400002,timepoint2
POC-386,1.1345977826187001,0.0011054509802785252,0.3784697037456759,timepoint2
POC-391,0.8164431636269774,0.0019969052662428704,0.3513932523259582,timepoint2
POC-394,1.3127305076754743,0.0018175003605913945,0.3728757902275955,timepoint2
POC-395,0.787783295059298,0.001177313410363553,0.3187253085133604,timepoint2
POC-40,1.0171393338696932,0.00262328011659528,0.5687930349821589,timepoint2
POC-41,0.7949465665679409,0.0015266545543379175,0.33443985609572574,timepoint2
POC-42,0.6504199359367773,0.0014682684487963707,0.31305917041603826,timepoint2
POC-43,0.7187999956050274,0.0010723489704578541,0.18906756468959443,timepoint2
POC-44,0.8834956476072682,0.0023307652112959155,0.4547215087188967,timepoint2
POC-45,1.3249123622143064,0.0018417889030665393,0.3380144026343129,timepoint2
POC-47,0.781019935415504,0.0011431990599657322,0.33148811284162316,timepoint2
POC-48,1.0124148235054347,0.0019017399094142424,0.3320387076477866,timepoint2
POC-50,1.3415898316339998,0.002327305770533141,0.33109405310521506,timepoint2
POC-52,0.944512075532435,0.002566398518085711,0.37206642935320844,timepoint2
POC-53,1.0324470106787844,0.0033571983632891063,0.4569250231748535,timepoint2
POC-55,1.0127455170849853,0.003626599546223427,0.5243897105630058,timepoint2
POC-56,0.9362217318943538,0.002288258052119206,0.4975516717113825,timepoint2
POC-57,1.0478112078586226,0.0031914341274592584,0.5207814588426086,timepoint2
POC-68,0.8308232700931955,0.0017863928099151136,0.4576623320791471,timepoint2
POR-206,3.0975979939463776,0.0045792944194984146,0.8303345582274739,timepoint2
POR-209,2.052592848955222,0.005899304788576874,0.5932403779628628,timepoint2
POR-214,2.362718509759736,0.00952317640743082,0.7049778300965901,timepoint2
POR-216,3.4906781864717042,0.008258861019954523,1.0871773961114004,timepoint2
POR-221,2.3763869425443,0.005083964226329906,0.6341366925857435,timepoint2
POR-224,1.3850086519826796,0.003798132936659088,0.43829211613014113,timepoint2
POR-235,1.262307815685877,0.0012552553029142953,0.48888599673787336,timepoint2
POR-236,2.1328059285282643,0.0032068066354494665,0.7228886213785881,timepoint2
POR-240,3.7596076874082702,0.00480831713045098,1.352130297267516,timepoint2
POR-242,2.4247258418126822,0.004664071366968013,0.6516782253789914,timepoint2
POR-245,1.4994576349007238,0.0019657350943572925,0.8588319414325107,timepoint2
POR-253,2.883291326991376,0.0064716345734341625,0.9473308439764961,timepoint2
POR-260,2.2424790890189974,0.0069435748581753495,0.8932451853339244,timepoint2
POR-262,2.416441333278606,0.0033914699239358916,1.1071006794316702,timepoint2
POR-266,2.9459291382255253,0.009168579349460618,0.9775438363844086,timepoint2
POR-338,2.909081099838648,0.008657795607439059,1.1347993767741213,timepoint2
POR-340,2.2035893779279663,0.0033719319871252395,0.7010760717818286,timepoint2
POR-341,1.9387449031490982,0.0075215659916002845,0.7800208049377377,timepoint2
POR-349,1.7468230537966218,0.004387905416820776,0.763834750124652,timepoint2
POR-353,3.4483195595262846,0.010462331743703734,1.0785094094571237,timepoint2
POR-354,1.1684225130135264,0.002986815916389398,0.5220315459115024,timepoint2
POR-355,2.2569884761730914,0.007658936027111484,0.7657235209254571,timepoint2
POR-357,1.5094530086728961,0.0059783696221672455,0.6607940916825316,timepoint2
POR-365,2.0926100473197398,0.004727398338324121,0.7594481066730991,timepoint2
POR-367,3.00667958883661,0.00841493859810702,0.9050308832558932,timepoint2
POR-381,1.9370085678320015,0.008786906959149698,0.6869176425274929,timepoint2
POR-383,0.8876483454521071,0.0037985344868798746,0.414218302152387,timepoint2
POR-384,2.56627420547685,0.006805439875885444,0.7532370678435667,timepoint2
POR-385,2.191467907390532,0.0053734176981009305,0.8834215439725168,timepoint2
POR-69,3.4682427589299056,0.005642301508997966,1.0250331667973338,timepoint2
POR-70,3.196487138295777,0.008552340651507912,1.2228049960199874,timepoint2
POR-71,2.5071304655524935,0.006683825364725697,0.9829988813328926,timepoint2
POR-72,1.651454337027126,0.00859375795548722,0.6918985581245539,timepoint2
POR-73,1.92957044353003,0.006320003831882084,0.8348469300171644,timepoint2
POR-74,2.473813030816097,0.006061727902464798,0.6369485473111505,timepoint2
POR-75,2.825106303658839,0.007082457831832777,0.6688205415084104,timepoint2
POR-76,2.6673663172639692,0.008032508448193205,0.9250266162500783,timepoint2
POR-77,2.8413269572429813,0.005180278708246804,0.9346442833159129,timepoint2
POR-78,3.098435346515744,0.006748575893772179,1.0437930769998454,timepoint2
POR-79,3.1476100389621817,0.00665175417136752,0.8087806200956086,timepoint2
POR-80,2.6114088237062028,0.003190461899720114,1.0047998183834854,timepoint2
POR-81,1.9894788489776325,0.008299206628159675,0.9312192870695013,timepoint2
POR-82,2.3213582344153485,0.005369176234152798,0.7387092648574275,timepoint2
POR-83,2.4245663201876355,0.006632761698120921,0.8735416126907898,timepoint2
