"Plot Title: Incubator"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444039, SEN S/N: 20444039)","Coupler Detached (LGR S/N: 20444039)","Coupler Attached (LGR S/N: 20444039)","Host Connected (LGR S/N: 20444039)","Stopped (LGR S/N: 20444039)","End Of File (LGR S/N: 20444039)"
104,03/08/20 12:55:00 AM,29.240,,,,,
105,03/08/20 01:10:00 AM,29.215,,,,,
106,03/08/20 01:25:00 AM,29.190,,,,,
107,03/08/20 01:40:00 AM,29.165,,,,,
108,03/08/20 01:55:00 AM,29.040,,,,,
109,03/08/20 02:10:00 AM,28.965,,,,,
110,03/08/20 02:25:00 AM,28.916,,,,,
111,03/08/20 02:40:00 AM,28.866,,,,,
112,03/08/20 02:55:00 AM,28.866,,,,,
113,03/08/20 03:10:00 AM,28.891,,,,,
114,03/08/20 03:25:00 AM,28.891,,,,,
115,03/08/20 03:40:00 AM,28.891,,,,,
116,03/08/20 03:55:00 AM,28.891,,,,,
117,03/08/20 04:10:00 AM,28.891,,,,,
118,03/08/20 04:25:00 AM,28.916,,,,,
119,03/08/20 04:40:00 AM,28.891,,,,,
120,03/08/20 04:55:00 AM,28.816,,,,,
121,03/08/20 05:10:00 AM,28.766,,,,,
122,03/08/20 05:25:00 AM,28.742,,,,,
123,03/08/20 05:40:00 AM,28.717,,,,,
124,03/08/20 05:55:00 AM,28.717,,,,,
125,03/08/20 06:10:00 AM,28.717,,,,,
126,03/08/20 06:25:00 AM,28.692,,,,,
127,03/08/20 06:40:00 AM,28.692,,,,,
128,03/08/20 06:55:00 AM,28.866,,,,,
129,03/08/20 07:10:00 AM,28.916,,,,,
130,03/08/20 07:25:00 AM,28.990,,,,,
131,03/08/20 07:40:00 AM,29.215,,,,,
132,03/08/20 07:55:00 AM,29.991,,,,,
133,03/08/20 08:10:00 AM,30.495,,,,,
134,03/08/20 08:25:00 AM,30.394,,,,,
135,03/08/20 08:40:00 AM,29.890,,,,,
136,03/08/20 08:55:00 AM,29.966,,,,,
137,03/08/20 09:10:00 AM,30.142,,,,,
138,03/08/20 09:25:00 AM,30.217,,,,,
139,03/08/20 09:40:00 AM,30.243,,,,,
140,03/08/20 09:55:00 AM,30.293,,,,,
141,03/08/20 10:10:00 AM,30.394,,,,,
142,03/08/20 10:25:00 AM,30.495,,,,,
143,03/08/20 10:40:00 AM,30.545,,,,,
144,03/08/20 10:55:00 AM,30.596,,,,,
145,03/08/20 11:10:00 AM,30.646,,,,,
146,03/08/20 11:25:00 AM,30.672,,,,,
147,03/08/20 11:40:00 AM,30.748,,,,,
148,03/08/20 11:55:00 AM,30.773,,,,,
149,03/08/20 12:10:00 PM,30.824,,,,,
150,03/08/20 12:25:00 PM,30.824,,,,,
151,03/08/20 12:40:00 PM,30.824,,,,,
152,03/08/20 12:55:00 PM,30.874,,,,,
153,03/08/20 01:10:00 PM,30.849,,,,,
154,03/08/20 01:25:00 PM,30.900,,,,,
155,03/08/20 01:40:00 PM,30.874,,,,,
156,03/08/20 01:55:00 PM,30.874,,,,,
157,03/08/20 02:10:00 PM,30.874,,,,,
158,03/08/20 02:25:00 PM,30.824,,,,,
159,03/08/20 02:40:00 PM,30.849,,,,,
160,03/08/20 02:55:00 PM,30.773,,,,,
161,03/08/20 03:10:00 PM,30.748,,,,,
162,03/08/20 03:25:00 PM,30.646,,,,,
163,03/08/20 03:40:00 PM,30.571,,,,,
164,03/08/20 03:55:00 PM,30.520,,,,,
165,03/08/20 04:10:00 PM,30.444,,,,,
166,03/08/20 04:25:00 PM,30.444,,,,,
167,03/08/20 04:40:00 PM,30.444,,,,,
168,03/08/20 04:55:00 PM,30.394,,,,,
169,03/08/20 05:10:00 PM,30.343,,,,,
170,03/08/20 05:25:00 PM,30.217,,,,,
171,03/08/20 05:40:00 PM,30.167,,,,,
172,03/08/20 05:55:00 PM,30.142,,,,,
173,03/08/20 06:10:00 PM,30.117,,,,,
174,03/08/20 06:25:00 PM,30.041,,,,,
175,03/08/20 06:40:00 PM,30.016,,,,,
176,03/08/20 06:55:00 PM,29.991,,,,,
177,03/08/20 07:10:00 PM,29.966,,,,,
178,03/08/20 07:25:00 PM,29.941,,,,,
179,03/08/20 07:40:00 PM,29.890,,,,,
180,03/08/20 07:55:00 PM,29.840,,,,,
181,03/08/20 08:10:00 PM,29.815,,,,,
182,03/08/20 08:25:00 PM,29.815,,,,,
183,03/08/20 08:40:00 PM,29.790,,,,,
184,03/08/20 08:55:00 PM,29.765,,,,,
185,03/08/20 09:10:00 PM,29.740,,,,,
186,03/08/20 09:25:00 PM,29.715,,,,,
187,03/08/20 09:40:00 PM,29.665,,,,,
188,03/08/20 09:55:00 PM,29.615,,,,,
189,03/08/20 10:10:00 PM,29.590,,,,,
190,03/08/20 10:25:00 PM,29.590,,,,,
191,03/08/20 10:40:00 PM,29.565,,,,,
192,03/08/20 10:55:00 PM,29.540,,,,,
193,03/08/20 11:10:00 PM,29.515,,,,,
194,03/08/20 11:25:00 PM,29.490,,,,,
195,03/08/20 11:40:00 PM,29.515,,,,,
196,03/08/20 11:55:00 PM,29.540,,,,,
197,03/09/20 12:10:00 AM,29.540,,,,,
198,03/09/20 12:25:00 AM,29.515,,,,,
199,03/09/20 12:40:00 AM,29.490,,,,,
200,03/09/20 12:55:00 AM,29.464,,,,,
201,03/09/20 01:10:00 AM,29.439,,,,,
202,03/09/20 01:25:00 AM,29.414,,,,,
203,03/09/20 01:40:00 AM,29.389,,,,,
204,03/09/20 01:55:00 AM,29.340,,,,,
205,03/09/20 02:10:00 AM,29.315,,,,,
206,03/09/20 02:25:00 AM,29.290,,,,,
207,03/09/20 02:40:00 AM,29.265,,,,,
208,03/09/20 02:55:00 AM,29.240,,,,,
209,03/09/20 03:10:00 AM,29.240,,,,,
210,03/09/20 03:25:00 AM,29.265,,,,,
211,03/09/20 03:40:00 AM,29.240,,,,,
212,03/09/20 03:55:00 AM,29.190,,,,,
213,03/09/20 04:10:00 AM,29.165,,,,,
214,03/09/20 04:25:00 AM,29.115,,,,,
215,03/09/20 04:40:00 AM,29.090,,,,,
216,03/09/20 04:55:00 AM,29.090,,,,,
217,03/09/20 05:10:00 AM,29.065,,,,,
218,03/09/20 05:25:00 AM,29.015,,,,,
219,03/09/20 05:40:00 AM,28.990,,,,,
220,03/09/20 05:55:00 AM,28.965,,,,,
221,03/09/20 06:10:00 AM,28.965,,,,,
222,03/09/20 06:25:00 AM,28.965,,,,,
223,03/09/20 06:40:00 AM,28.990,,,,,
224,03/09/20 06:55:00 AM,29.140,,,,,
225,03/09/20 07:10:00 AM,29.065,,,,,
226,03/09/20 07:25:00 AM,29.215,,,,,
227,03/09/20 07:40:00 AM,29.389,,,,,
228,03/09/20 07:55:00 AM,30.243,,,,,
229,03/09/20 08:10:00 AM,30.621,,,,,
230,03/09/20 08:25:00 AM,31.153,,,,,
231,03/09/20 08:40:00 AM,30.369,,,,,
232,03/09/20 08:55:00 AM,30.394,,,,,
233,03/09/20 09:10:00 AM,30.444,,,,,
234,03/09/20 09:25:00 AM,30.444,,,,,
235,03/09/20 09:40:00 AM,30.520,,,,,
236,03/09/20 09:55:00 AM,30.469,,,,,
237,03/09/20 10:10:00 AM,30.545,,,,,
238,03/09/20 10:25:00 AM,30.621,,,,,
239,03/09/20 10:40:00 AM,30.646,,,,,
240,03/09/20 10:55:00 AM,30.722,,,,,
241,03/09/20 11:10:00 AM,30.773,,,,,
242,03/09/20 11:25:00 AM,30.798,,,,,
243,03/09/20 11:40:00 AM,30.824,,,,,
244,03/09/20 11:55:00 AM,30.849,,,,,
245,03/09/20 12:10:00 PM,30.849,,,,,
246,03/09/20 12:25:00 PM,30.900,,,,,
247,03/09/20 12:40:00 PM,30.976,,,,,
248,03/09/20 12:55:00 PM,30.976,,,,,
249,03/09/20 01:10:00 PM,31.077,,,,,
250,03/09/20 01:25:00 PM,31.153,,,,,
251,03/09/20 01:40:00 PM,31.128,,,,,
252,03/09/20 01:55:00 PM,31.077,,,,,
253,03/09/20 02:10:00 PM,30.976,,,,,
254,03/09/20 02:25:00 PM,31.026,,,,,
255,03/09/20 02:40:00 PM,31.128,,,,,
256,03/09/20 02:55:00 PM,30.773,,,,,
257,03/09/20 03:10:00 PM,30.571,,,,,
258,03/09/20 03:25:00 PM,30.444,,,,,
259,03/09/20 03:40:00 PM,30.419,,,,,
260,03/09/20 03:55:00 PM,30.469,,,,,
261,03/09/20 04:10:00 PM,30.369,,,,,
262,03/09/20 04:25:00 PM,30.318,,,,,
263,03/09/20 04:40:00 PM,30.343,,,,,
264,03/09/20 04:55:00 PM,30.343,,,,,
265,03/09/20 05:10:00 PM,30.343,,,,,
266,03/09/20 05:25:00 PM,30.318,,,,,
267,03/09/20 05:40:00 PM,30.293,,,,,
268,03/09/20 05:55:00 PM,30.268,,,,,
269,03/09/20 06:10:00 PM,30.217,,,,,
270,03/09/20 06:25:00 PM,30.192,,,,,
271,03/09/20 06:40:00 PM,30.167,,,,,
272,03/09/20 06:55:00 PM,30.142,,,,,
273,03/09/20 07:10:00 PM,30.066,,,,,
274,03/09/20 07:25:00 PM,30.016,,,,,
275,03/09/20 07:40:00 PM,29.966,,,,,
276,03/09/20 07:55:00 PM,29.966,,,,,
277,03/09/20 08:10:00 PM,29.941,,,,,
278,03/09/20 08:25:00 PM,29.941,,,,,
279,03/09/20 08:40:00 PM,29.966,,,,,
280,03/09/20 08:55:00 PM,29.941,,,,,
281,03/09/20 09:10:00 PM,29.941,,,,,
282,03/09/20 09:25:00 PM,29.916,,,,,
283,03/09/20 09:40:00 PM,29.865,,,,,
284,03/09/20 09:55:00 PM,29.865,,,,,
285,03/09/20 10:10:00 PM,29.840,,,,,
286,03/09/20 10:25:00 PM,29.790,,,,,
287,03/09/20 10:40:00 PM,29.765,,,,,
288,03/09/20 10:55:00 PM,29.765,,,,,
289,03/09/20 11:10:00 PM,29.740,,,,,
290,03/09/20 11:25:00 PM,29.690,,,,,
291,03/09/20 11:40:00 PM,29.665,,,,,
292,03/09/20 11:55:00 PM,29.590,,,,,
293,03/10/20 12:10:00 AM,29.414,,,,,
294,03/10/20 12:25:00 AM,29.240,,,,,
295,03/10/20 12:40:00 AM,29.265,,,,,
296,03/10/20 12:55:00 AM,29.215,,,,,
297,03/10/20 01:10:00 AM,29.140,,,,,
298,03/10/20 01:25:00 AM,29.165,,,,,
299,03/10/20 01:40:00 AM,29.140,,,,,
300,03/10/20 01:55:00 AM,29.065,,,,,
301,03/10/20 02:10:00 AM,29.090,,,,,
302,03/10/20 02:25:00 AM,29.065,,,,,
303,03/10/20 02:40:00 AM,29.090,,,,,
304,03/10/20 02:55:00 AM,29.115,,,,,
305,03/10/20 03:10:00 AM,29.115,,,,,
306,03/10/20 03:25:00 AM,29.090,,,,,
307,03/10/20 03:40:00 AM,29.115,,,,,
308,03/10/20 03:55:00 AM,29.140,,,,,
309,03/10/20 04:10:00 AM,29.140,,,,,
310,03/10/20 04:25:00 AM,29.115,,,,,
311,03/10/20 04:40:00 AM,29.090,,,,,
312,03/10/20 04:55:00 AM,29.090,,,,,
313,03/10/20 05:10:00 AM,29.065,,,,,
314,03/10/20 05:25:00 AM,29.040,,,,,
315,03/10/20 05:40:00 AM,29.040,,,,,
316,03/10/20 05:55:00 AM,29.015,,,,,
317,03/10/20 06:10:00 AM,29.015,,,,,
318,03/10/20 06:25:00 AM,29.015,,,,,
319,03/10/20 06:40:00 AM,29.015,,,,,
320,03/10/20 06:55:00 AM,29.115,,,,,
321,03/10/20 07:10:00 AM,29.140,,,,,
322,03/10/20 07:25:00 AM,29.365,,,,,
323,03/10/20 07:40:00 AM,29.615,,,,,
324,03/10/20 07:55:00 AM,30.520,,,,,
325,03/10/20 08:10:00 AM,30.016,,,,,
326,03/10/20 08:25:00 AM,29.966,,,,,
327,03/10/20 08:40:00 AM,29.941,,,,,
328,03/10/20 08:55:00 AM,30.016,,,,,
329,03/10/20 09:10:00 AM,30.066,,,,,
330,03/10/20 09:25:00 AM,30.167,,,,,
331,03/10/20 09:40:00 AM,30.066,,,,,
332,03/10/20 09:55:00 AM,30.016,,,,,
333,03/10/20 10:10:00 AM,29.916,,,,,
334,03/10/20 10:25:00 AM,30.041,,,,,
335,03/10/20 10:40:00 AM,30.167,,,,,
336,03/10/20 10:55:00 AM,30.117,,,,,
337,03/10/20 11:10:00 AM,30.318,,,,,
338,03/10/20 11:25:00 AM,30.394,,,,,
339,03/10/20 11:40:00 AM,30.369,,,,,
340,03/10/20 11:55:00 AM,30.394,,,,,
341,03/10/20 12:10:00 PM,30.394,,,,,
342,03/10/20 12:25:00 PM,30.394,,,,,
343,03/10/20 12:40:00 PM,30.369,,,,,
344,03/10/20 12:55:00 PM,30.369,,,,,
345,03/10/20 01:10:00 PM,30.318,,,,,
346,03/10/20 01:25:00 PM,30.369,,,,,
347,03/10/20 01:40:00 PM,30.394,,,,,
348,03/10/20 01:55:00 PM,30.469,,,,,
349,03/10/20 02:10:00 PM,30.495,,,,,
350,03/10/20 02:25:00 PM,30.773,,,,,
351,03/10/20 02:40:00 PM,30.950,,,,,
352,03/10/20 02:55:00 PM,30.722,,,,,
353,03/10/20 03:10:00 PM,29.865,,,,,
354,03/10/20 03:17:11 PM,,,Logged,,,
355,03/10/20 03:17:49 PM,,,,Logged,,
356,03/10/20 03:18:31 PM,,,,,Logged,Logged
