Date,Sample.ID,Fragment.ID,Plug.Number,Chamber.Channel,Position,Bin.ID,Run,Species,Site,Fragment.Number,Sample.Type,Temp.Cat,Chamber.Vol.L,Start.time,Stop.time,Light_Dark,Light_Level,Light_Value,Notes
20200105,POC-205_20200105,POC-205,POC-205,6,2,2,4,Pocillopora,Site2,6,Sample,28.5,0.605,14:48,15:04,Light,3,67,
20200105,ACR-246_20200105,ACR-246,ACR-246,7,10,1,4,Acropora,Site2,7,Sample,28.5,0.61,14:48,15:04,Light,3,67,
20200105,ACR-265_20200105,ACR-265,ACR-265,8,3,1,4,Acropora,Site2,8,Sample,28.5,0.61,14:48,15:04,Light,3,67,
20200105,POC-207_20200105,POC-207,POC-207,9,12,2,4,Pocillopora,Site2,9,Sample,28.5,0.61,14:48,15:04,Light,3,67,
20200105,BK-4_20200105,BK-4,BK-4,10,11,1,4,BK,Site2,NA,Blank,28.5,0.605,14:48,15:04,Light,3,67,
20200105,POR-253_20200105,POR-253,POR-253,1,9,2,4,Porites,Site2,1,Sample,28.5,0.595,15:06,15:16,Light,4,94,
20200105,POC-200_20200105,POC-200,POC-200,2,1,2,4,Pocillopora,Site2,2,Sample,28.5,0.61,15:06,15:16,Light,4,94,
20200105,ACR-231_20200105,ACR-231,ACR-231,3,4,1,4,Acropora,Site2,3,Sample,28.5,0.605,15:06,15:16,Light,4,94,
20200105,POR-240_20200105,POR-240,POR-240,4,6,1,4,Porites,Site2,4,Sample,28.5,0.6,15:06,15:16,Light,4,94,
20200105,POR-224_20200105,POR-224,POR-224,5,7,2,4,Porites,Site2,5,Sample,28.5,0.605,15:06,15:16,Light,4,94,
20200105,POC-205_20200105,POC-205,POC-205,6,2,2,4,Pocillopora,Site2,6,Sample,28.5,0.605,15:06,15:16,Light,4,94,
20200105,ACR-246_20200105,ACR-246,ACR-246,7,10,1,4,Acropora,Site2,7,Sample,28.5,0.61,15:06,15:16,Light,4,94,
20200105,ACR-265_20200105,ACR-265,ACR-265,8,3,1,4,Acropora,Site2,8,Sample,28.5,0.61,15:06,15:16,Light,4,94,
20200105,POC-207_20200105,POC-207,POC-207,9,12,2,4,Pocillopora,Site2,9,Sample,28.5,0.61,15:06,15:16,Light,4,94,
20200105,BK-4_20200105,BK-4,BK-4,10,11,1,4,BK,Site2,NA,Blank,28.5,0.605,15:06,15:16,Light,4,94,
20200105,POR-253_20200105,POR-253,POR-253,1,9,2,4,Porites,Site2,1,Sample,28.5,0.595,15:18,15:28,Light,5,120,
20200105,POC-200_20200105,POC-200,POC-200,2,1,2,4,Pocillopora,Site2,2,Sample,28.5,0.61,15:18,15:28,Light,5,120,
20200105,ACR-231_20200105,ACR-231,ACR-231,3,4,1,4,Acropora,Site2,3,Sample,28.5,0.605,15:18,15:28,Light,5,120,
20200105,POR-240_20200105,POR-240,POR-240,4,6,1,4,Porites,Site2,4,Sample,28.5,0.6,15:18,15:28,Light,5,120,
20200105,POR-224_20200105,POR-224,POR-224,5,7,2,4,Porites,Site2,5,Sample,28.5,0.605,15:18,15:28,Light,5,120,
20200105,POC-205_20200105,POC-205,POC-205,6,2,2,4,Pocillopora,Site2,6,Sample,28.5,0.605,15:18,15:28,Light,5,120,
20200105,ACR-246_20200105,ACR-246,ACR-246,7,10,1,4,Acropora,Site2,7,Sample,28.5,0.61,15:18,15:28,Light,5,120,
20200105,ACR-265_20200105,ACR-265,ACR-265,8,3,1,4,Acropora,Site2,8,Sample,28.5,0.61,15:18,15:28,Light,5,120,
20200105,POC-207_20200105,POC-207,POC-207,9,12,2,4,Pocillopora,Site2,9,Sample,28.5,0.61,15:18,15:28,Light,5,120,
20200105,BK-4_20200105,BK-4,BK-4,10,11,1,4,BK,Site2,NA,Blank,28.5,0.605,15:18,15:28,Light,5,120,
20200105,POR-253_20200105,POR-253,POR-253,1,9,2,4,Porites,Site2,1,Sample,28.5,0.595,15:31,15:44,Light,6,175,
20200105,POC-200_20200105,POC-200,POC-200,2,1,2,4,Pocillopora,Site2,2,Sample,28.5,0.61,15:31,15:44,Light,6,175,
20200105,ACR-231_20200105,ACR-231,ACR-231,3,4,1,4,Acropora,Site2,3,Sample,28.5,0.605,15:31,15:44,Light,6,175,
20200105,POR-240_20200105,POR-240,POR-240,4,6,1,4,Porites,Site2,4,Sample,28.5,0.6,15:31,15:44,Light,6,175,
20200105,POR-224_20200105,POR-224,POR-224,5,7,2,4,Porites,Site2,5,Sample,28.5,0.605,15:31,15:44,Light,6,175,
20200105,POC-205_20200105,POC-205,POC-205,6,2,2,4,Pocillopora,Site2,6,Sample,28.5,0.605,15:31,15:44,Light,6,175,
20200105,ACR-246_20200105,ACR-246,ACR-246,7,10,1,4,Acropora,Site2,7,Sample,28.5,0.61,15:31,15:44,Light,6,175,
20200105,ACR-265_20200105,ACR-265,ACR-265,8,3,1,4,Acropora,Site2,8,Sample,28.5,0.61,15:31,15:44,Light,6,175,
20200105,POC-207_20200105,POC-207,POC-207,9,12,2,4,Pocillopora,Site2,9,Sample,28.5,0.61,15:31,15:44,Light,6,175,
20200105,BK-4_20200105,BK-4,BK-4,10,11,1,4,BK,Site2,NA,Blank,28.5,0.605,15:31,15:44,Light,6,175,
20200105,POR-253_20200105,POR-253,POR-253,1,9,2,4,Porites,Site2,1,Sample,28.5,0.595,15:46,15:56,Light,7,280,
20200105,POC-200_20200105,POC-200,POC-200,2,1,2,4,Pocillopora,Site2,2,Sample,28.5,0.61,15:46,15:56,Light,7,280,
20200105,ACR-231_20200105,ACR-231,ACR-231,3,4,1,4,Acropora,Site2,3,Sample,28.5,0.605,15:46,15:56,Light,7,280,
20200105,POR-240_20200105,POR-240,POR-240,4,6,1,4,Porites,Site2,4,Sample,28.5,0.6,15:46,15:56,Light,7,280,
20200105,POR-224_20200105,POR-224,POR-224,5,7,2,4,Porites,Site2,5,Sample,28.5,0.605,15:46,15:56,Light,7,280,
20200105,POC-205_20200105,POC-205,POC-205,6,2,2,4,Pocillopora,Site2,6,Sample,28.5,0.605,15:46,15:56,Light,7,280,
20200105,ACR-246_20200105,ACR-246,ACR-246,7,10,1,4,Acropora,Site2,7,Sample,28.5,0.61,15:46,15:56,Light,7,280,
20200105,ACR-265_20200105,ACR-265,ACR-265,8,3,1,4,Acropora,Site2,8,Sample,28.5,0.61,15:46,15:56,Light,7,280,
20200105,POC-207_20200105,POC-207,POC-207,9,12,2,4,Pocillopora,Site2,9,Sample,28.5,0.61,15:46,15:56,Light,7,280,
20200105,BK-4_20200105,BK-4,BK-4,10,11,1,4,BK,Site2,NA,Blank,28.5,0.605,15:46,15:56,Light,7,280,
20200105,POR-253_20200105,POR-253,POR-253,1,9,2,4,Porites,Site2,1,Sample,28.5,0.595,16:04,16:14,Light,8,437,
20200105,POC-200_20200105,POC-200,POC-200,2,1,2,4,Pocillopora,Site2,2,Sample,28.5,0.61,16:04,16:14,Light,8,437,
20200105,ACR-231_20200105,ACR-231,ACR-231,3,4,1,4,Acropora,Site2,3,Sample,28.5,0.605,16:04,16:14,Light,8,437,
20200105,POR-240_20200105,POR-240,POR-240,4,6,1,4,Porites,Site2,4,Sample,28.5,0.6,16:04,16:14,Light,8,437,
20200105,POR-224_20200105,POR-224,POR-224,5,7,2,4,Porites,Site2,5,Sample,28.5,0.605,16:04,16:14,Light,8,437,
20200105,POC-205_20200105,POC-205,POC-205,6,2,2,4,Pocillopora,Site2,6,Sample,28.5,0.605,16:04,16:14,Light,8,437,
20200105,ACR-246_20200105,ACR-246,ACR-246,7,10,1,4,Acropora,Site2,7,Sample,28.5,0.61,16:04,16:14,Light,8,437,
20200105,ACR-265_20200105,ACR-265,ACR-265,8,3,1,4,Acropora,Site2,8,Sample,28.5,0.61,16:04,16:14,Light,8,437,
20200105,POC-207_20200105,POC-207,POC-207,9,12,2,4,Pocillopora,Site2,9,Sample,28.5,0.61,16:04,16:14,Light,8,437,
20200105,BK-4_20200105,BK-4,BK-4,10,11,1,4,BK,Site2,NA,Blank,28.5,0.605,16:04,16:14,Light,8,437,
20200105,POR-253_20200105,POR-253,POR-253,1,9,2,4,Porites,Site2,1,Sample,28.5,0.595,16:04,16:14,Light,8,437,
20200105,POC-200_20200105,POC-200,POC-200,2,1,2,4,Pocillopora,Site2,2,Sample,28.5,0.61,16:16,16:27,Light,9,652,
20200105,ACR-231_20200105,ACR-231,ACR-231,3,4,1,4,Acropora,Site2,3,Sample,28.5,0.605,16:16,16:27,Light,9,652,
20200105,POR-240_20200105,POR-240,POR-240,4,6,1,4,Porites,Site2,4,Sample,28.5,0.6,16:16,16:27,Light,9,652,
20200105,POR-224_20200105,POR-224,POR-224,5,7,2,4,Porites,Site2,5,Sample,28.5,0.605,16:16,16:27,Light,9,652,
20200105,POC-205_20200105,POC-205,POC-205,6,2,2,4,Pocillopora,Site2,6,Sample,28.5,0.605,16:16,16:27,Light,9,652,
20200105,ACR-246_20200105,ACR-246,ACR-246,7,10,1,4,Acropora,Site2,7,Sample,28.5,0.61,16:16,16:27,Light,9,652,
20200105,ACR-265_20200105,ACR-265,ACR-265,8,3,1,4,Acropora,Site2,8,Sample,28.5,0.61,16:16,16:27,Light,9,652,
20200105,POC-207_20200105,POC-207,POC-207,9,12,2,4,Pocillopora,Site2,9,Sample,28.5,0.61,16:16,16:27,Light,9,652,
20200105,BK-4_20200105,BK-4,BK-4,10,11,1,4,BK,Site2,NA,Blank,28.5,0.605,16:16,16:27,Light,9,652,
20200105,POR-253_20200105,POR-253,POR-253,1,9,2,4,Porites,Site2,1,Sample,28.5,0.595,16:29,16:40,Light,10,733,
20200105,POC-200_20200105,POC-200,POC-200,2,1,2,4,Pocillopora,Site2,2,Sample,28.5,0.61,16:29,16:40,Light,10,733,
20200105,ACR-231_20200105,ACR-231,ACR-231,3,4,1,4,Acropora,Site2,3,Sample,28.5,0.605,16:29,16:40,Light,10,733,
20200105,POR-240_20200105,POR-240,POR-240,4,6,1,4,Porites,Site2,4,Sample,28.5,0.6,16:29,16:40,Light,10,733,
20200105,POR-224_20200105,POR-224,POR-224,5,7,2,4,Porites,Site2,5,Sample,28.5,0.605,16:29,16:40,Light,10,733,
20200105,POC-205_20200105,POC-205,POC-205,6,2,2,4,Pocillopora,Site2,6,Sample,28.5,0.605,16:29,16:40,Light,10,733,
20200105,ACR-246_20200105,ACR-246,ACR-246,7,10,1,4,Acropora,Site2,7,Sample,28.5,0.61,16:29,16:40,Light,10,733,
20200105,ACR-265_20200105,ACR-265,ACR-265,8,3,1,4,Acropora,Site2,8,Sample,28.5,0.61,16:29,16:40,Light,10,733,
20200105,POC-207_20200105,POC-207,POC-207,9,12,2,4,Pocillopora,Site2,9,Sample,28.5,0.61,16:29,16:40,Light,10,733,
20200105,BK-4_20200105,BK-4,BK-4,10,11,1,4,BK,Site2,NA,Blank,28.5,0.605,16:29,16:40,Light,10,733,
20200106,POR-261_20200106,POR-261,POR-261,2,3,1,5,Porites,Site2,1,Sample,28.5,0.605,10:16,10:26,Dark,1,0,
20200106,ACR-237_20200106,ACR-237,ACR-237,3,8,2,5,Acropora,Site2,2,Sample,28.5,0.615,10:16,10:26,Dark,1,0,
20200106,BK-5_1_20200106,BK-5_1,BK-5_1,4,4,1,5,BK,Site2,NA,Blank,28.5,0.61,10:16,10:26,Dark,1,0,
20200106,POC-222_20200106,POC-222,POC-222,6,11,2,5,Pocillopora,Site2,3,Sample,28.5,0.6,10:16,10:26,Dark,1,0,
20200106,BK-5_2_20200106,BK-5_2,BK-5_2,7,9,2,5,BK,Site2,NA,Blank,28.5,0.615,10:16,10:26,Dark,1,0,
20200106,POR-260_20200106,POR-260,POR-260,8,2,1,5,Porites,Site2,4,Sample,28.5,0.59,10:16,10:26,Dark,1,0,
20200106,ACR-225_20200106,ACR-225,ACR-225,9,5,1,5,Acropora,Site2,5,Sample,28.5,0.605,10:16,10:26,Dark,1,0,
20200106,POR-251_20200106,POR-251,POR-251,10,10,2,5,Porites,Site2,6,Sample,28.5,0.595,10:16,10:26,Dark,1,0,
20200106,POR-261_20200106,POR-261,POR-261,2,3,1,5,Porites,Site2,1,Sample,28.5,0.605,10:28,10:39,Light,2,67,
20200106,ACR-237_20200106,ACR-237,ACR-237,3,8,2,5,Acropora,Site2,2,Sample,28.5,0.615,10:28,10:39,Light,2,67,
20200106,BK-5_1_20200106,BK-5_1,BK-5_1,4,4,1,5,BK,Site2,NA,Blank,28.5,0.61,10:28,10:39,Light,2,67,
20200106,POC-222_20200106,POC-222,POC-222,6,11,2,5,Pocillopora,Site2,3,Sample,28.5,0.6,10:28,10:39,Light,2,67,
20200106,BK-5_2_20200106,BK-5_2,BK-5_2,7,9,2,5,BK,Site2,NA,Blank,28.5,0.615,10:28,10:39,Light,2,67,
20200106,POR-260_20200106,POR-260,POR-260,8,2,1,5,Porites,Site2,4,Sample,28.5,0.59,10:28,10:39,Light,2,67,
20200106,ACR-225_20200106,ACR-225,ACR-225,9,5,1,5,Acropora,Site2,5,Sample,28.5,0.605,10:28,10:39,Light,2,67,
20200106,POR-251_20200106,POR-251,POR-251,10,10,2,5,Porites,Site2,6,Sample,28.5,0.595,10:28,10:39,Light,2,67,
20200106,POR-261_20200106,POR-261,POR-261,2,3,1,5,Porites,Site2,1,Sample,28.5,0.605,10:41,10:51,Light,3,94,
20200106,ACR-237_20200106,ACR-237,ACR-237,3,8,2,5,Acropora,Site2,2,Sample,28.5,0.615,10:41,10:51,Light,3,94,
20200106,BK-5_1_20200106,BK-5_1,BK-5_1,4,4,1,5,BK,Site2,NA,Blank,28.5,0.61,10:41,10:51,Light,3,94,
20200106,POC-222_20200106,POC-222,POC-222,6,11,2,5,Pocillopora,Site2,3,Sample,28.5,0.6,10:41,10:51,Light,3,94,
20200106,BK-5_2_20200106,BK-5_2,BK-5_2,7,9,2,5,BK,Site2,NA,Blank,28.5,0.615,10:41,10:51,Light,3,94,
20200106,POR-260_20200106,POR-260,POR-260,8,2,1,5,Porites,Site2,4,Sample,28.5,0.59,10:41,10:51,Light,3,94,
20200106,ACR-225_20200106,ACR-225,ACR-225,9,5,1,5,Acropora,Site2,5,Sample,28.5,0.605,10:41,10:51,Light,3,94,
20200106,POR-251_20200106,POR-251,POR-251,10,10,2,5,Porites,Site2,6,Sample,28.5,0.595,10:41,10:51,Light,3,94,
20200106,POR-261_20200106,POR-261,POR-261,2,3,1,5,Porites,Site2,1,Sample,28.5,0.605,10:53,11:03,Light,4,120,
20200106,ACR-237_20200106,ACR-237,ACR-237,3,8,2,5,Acropora,Site2,2,Sample,28.5,0.615,10:53,11:03,Light,4,120,
20200106,BK-5_1_20200106,BK-5_1,BK-5_1,4,4,1,5,BK,Site2,NA,Blank,28.5,0.61,10:53,11:03,Light,4,120,
20200106,POC-222_20200106,POC-222,POC-222,6,11,2,5,Pocillopora,Site2,3,Sample,28.5,0.6,10:53,11:03,Light,4,120,
20200106,BK-5_2_20200106,BK-5_2,BK-5_2,7,9,2,5,BK,Site2,NA,Blank,28.5,0.615,10:53,11:03,Light,4,120,
20200106,POR-260_20200106,POR-260,POR-260,8,2,1,5,Porites,Site2,4,Sample,28.5,0.59,10:53,11:03,Light,4,120,
20200106,ACR-225_20200106,ACR-225,ACR-225,9,5,1,5,Acropora,Site2,5,Sample,28.5,0.605,10:53,11:03,Light,4,120,
20200106,POR-251_20200106,POR-251,POR-251,10,10,2,5,Porites,Site2,6,Sample,28.5,0.595,10:53,11:03,Light,4,120,
20200106,POR-261_20200106,POR-261,POR-261,2,3,1,5,Porites,Site2,1,Sample,28.5,0.605,11:05,11:15,Light,5,175,
20200106,ACR-237_20200106,ACR-237,ACR-237,3,8,2,5,Acropora,Site2,2,Sample,28.5,0.615,11:05,11:15,Light,5,175,
20200106,BK-5_1_20200106,BK-5_1,BK-5_1,4,4,1,5,BK,Site2,NA,Blank,28.5,0.61,11:05,11:15,Light,5,175,
20200106,POC-222_20200106,POC-222,POC-222,6,11,2,5,Pocillopora,Site2,3,Sample,28.5,0.6,11:05,11:15,Light,5,175,
20200106,BK-5_2_20200106,BK-5_2,BK-5_2,7,9,2,5,BK,Site2,NA,Blank,28.5,0.615,11:05,11:15,Light,5,175,
20200106,POR-260_20200106,POR-260,POR-260,8,2,1,5,Porites,Site2,4,Sample,28.5,0.59,11:05,11:15,Light,5,175,
20200106,ACR-225_20200106,ACR-225,ACR-225,9,5,1,5,Acropora,Site2,5,Sample,28.5,0.605,11:05,11:15,Light,5,175,
20200106,POR-251_20200106,POR-251,POR-251,10,10,2,5,Porites,Site2,6,Sample,28.5,0.595,11:05,11:15,Light,5,175,
20200106,POR-261_20200106,POR-261,POR-261,2,3,1,5,Porites,Site2,1,Sample,28.5,0.605,11:17,11:27,Light,6,280,
20200106,ACR-237_20200106,ACR-237,ACR-237,3,8,2,5,Acropora,Site2,2,Sample,28.5,0.615,11:17,11:27,Light,6,280,
20200106,BK-5_1_20200106,BK-5_1,BK-5_1,4,4,1,5,BK,Site2,NA,Blank,28.5,0.61,11:17,11:27,Light,6,280,
20200106,POC-222_20200106,POC-222,POC-222,6,11,2,5,Pocillopora,Site2,3,Sample,28.5,0.6,11:17,11:27,Light,6,280,
20200106,BK-5_2_20200106,BK-5_2,BK-5_2,7,9,2,5,BK,Site2,NA,Blank,28.5,0.615,11:17,11:27,Light,6,280,
20200106,POR-260_20200106,POR-260,POR-260,8,2,1,5,Porites,Site2,4,Sample,28.5,0.59,11:17,11:27,Light,6,280,
20200106,ACR-225_20200106,ACR-225,ACR-225,9,5,1,5,Acropora,Site2,5,Sample,28.5,0.605,11:17,11:27,Light,6,280,
20200106,POR-251_20200106,POR-251,POR-251,10,10,2,5,Porites,Site2,6,Sample,28.5,0.595,11:17,11:27,Light,6,280,
20200106,POR-261_20200106,POR-261,POR-261,2,3,1,5,Porites,Site2,1,Sample,28.5,0.605,11:33,11:43,Light,7,437,
20200106,ACR-237_20200106,ACR-237,ACR-237,3,8,2,5,Acropora,Site2,2,Sample,28.5,0.615,11:33,11:43,Light,7,437,
20200106,BK-5_1_20200106,BK-5_1,BK-5_1,4,4,1,5,BK,Site2,NA,Blank,28.5,0.61,11:33,11:43,Light,7,437,
20200106,POC-222_20200106,POC-222,POC-222,6,11,2,5,Pocillopora,Site2,3,Sample,28.5,0.6,11:33,11:43,Light,7,437,
20200106,BK-5_2_20200106,BK-5_2,BK-5_2,7,9,2,5,BK,Site2,NA,Blank,28.5,0.615,11:33,11:43,Light,7,437,
20200106,POR-260_20200106,POR-260,POR-260,8,2,1,5,Porites,Site2,4,Sample,28.5,0.59,11:33,11:43,Light,7,437,
20200106,ACR-225_20200106,ACR-225,ACR-225,9,5,1,5,Acropora,Site2,5,Sample,28.5,0.605,11:33,11:43,Light,7,437,
20200106,POR-251_20200106,POR-251,POR-251,10,10,2,5,Porites,Site2,6,Sample,28.5,0.595,11:33,11:43,Light,7,437,
20200106,POR-261_20200106,POR-261,POR-261,2,3,1,5,Porites,Site2,1,Sample,28.5,0.605,11:45,11:55,Light,8,652,
20200106,ACR-237_20200106,ACR-237,ACR-237,3,8,2,5,Acropora,Site2,2,Sample,28.5,0.615,11:45,11:55,Light,8,652,
20200106,BK-5_1_20200106,BK-5_1,BK-5_1,4,4,1,5,BK,Site2,NA,Blank,28.5,0.61,11:45,11:55,Light,8,652,
20200106,POC-222_20200106,POC-222,POC-222,6,11,2,5,Pocillopora,Site2,3,Sample,28.5,0.6,11:45,11:55,Light,8,652,
20200106,BK-5_2_20200106,BK-5_2,BK-5_2,7,9,2,5,BK,Site2,NA,Blank,28.5,0.615,11:45,11:55,Light,8,652,
20200106,POR-260_20200106,POR-260,POR-260,8,2,1,5,Porites,Site2,4,Sample,28.5,0.59,11:45,11:55,Light,8,652,
20200106,ACR-225_20200106,ACR-225,ACR-225,9,5,1,5,Acropora,Site2,5,Sample,28.5,0.605,11:45,11:55,Light,8,652,
20200106,POR-251_20200106,POR-251,POR-251,10,10,2,5,Porites,Site2,6,Sample,28.5,0.595,11:45,11:55,Light,8,652,
20200106,POR-261_20200106,POR-261,POR-261,2,3,1,5,Porites,Site2,1,Sample,28.5,0.605,11:57,12:11,Light,9,733,
20200106,ACR-237_20200106,ACR-237,ACR-237,3,8,2,5,Acropora,Site2,2,Sample,28.5,0.615,11:57,12:11,Light,9,733,
20200106,BK-5_1_20200106,BK-5_1,BK-5_1,4,4,1,5,BK,Site2,NA,Blank,28.5,0.61,11:57,12:11,Light,9,733,
20200106,POC-222_20200106,POC-222,POC-222,6,11,2,5,Pocillopora,Site2,3,Sample,28.5,0.6,11:57,12:11,Light,9,733,
20200106,BK-5_2_20200106,BK-5_2,BK-5_2,7,9,2,5,BK,Site2,NA,Blank,28.5,0.615,11:57,12:11,Light,9,733,
20200106,POR-260_20200106,POR-260,POR-260,8,2,1,5,Porites,Site2,4,Sample,28.5,0.59,11:57,12:11,Light,9,733,
20200106,ACR-225_20200106,ACR-225,ACR-225,9,5,1,5,Acropora,Site2,5,Sample,28.5,0.605,11:57,12:11,Light,9,733,
20200106,POR-251_20200106,POR-251,POR-251,10,10,2,5,Porites,Site2,6,Sample,28.5,0.595,11:57,12:11,Light,9,733,
20200106,POR-261_20200106,POR-261,POR-261,2,3,1,5,Porites,Site2,1,Sample,28.5,0.605,12:17,12:27,Light,10,835,
20200106,ACR-237_20200106,ACR-237,ACR-237,3,8,2,5,Acropora,Site2,2,Sample,28.5,0.615,12:17,12:27,Light,10,835,
20200106,BK-5_1_20200106,BK-5_1,BK-5_1,4,4,1,5,BK,Site2,NA,Blank,28.5,0.61,12:17,12:27,Light,10,835,
20200106,POC-222_20200106,POC-222,POC-222,6,11,2,5,Pocillopora,Site2,3,Sample,28.5,0.6,12:17,12:27,Light,10,835,
20200106,BK-5_2_20200106,BK-5_2,BK-5_2,7,9,2,5,BK,Site2,NA,Blank,28.5,0.615,12:17,12:27,Light,10,835,
20200106,POR-260_20200106,POR-260,POR-260,8,2,1,5,Porites,Site2,4,Sample,28.5,0.59,12:17,12:27,Light,10,835,
20200106,ACR-225_20200106,ACR-225,ACR-225,9,5,1,5,Acropora,Site2,5,Sample,28.5,0.605,12:17,12:27,Light,10,835,
20200106,POR-251_20200106,POR-251,POR-251,10,10,2,5,Porites,Site2,6,Sample,28.5,0.595,12:17,12:27,Light,10,835,
20200106,POC-377_20200106,POC-377,POC-377,1,10,2,6,Pocillopora,Site3,1,Sample,28.5,0.6,16:04,16:14,Dark,1,0,
20200106,BK-6_20200106,BK-6,BK-6,2,4,1,6,BK,Site3,NA,Blank,28.5,0.61,16:04,16:14,Dark,1,0,
20200106,ACR-389_20200106,ACR-389,ACR-389,3,9,2,6,Acropora,Site3,2,Sample,28.5,0.605,16:04,16:14,Dark,1,0,
20200106,POR-353_20200106,POR-353,POR-353,4,8,2,6,Porites,Site3,3,Sample,28.5,0.58,16:04,16:14,Dark,1,0,
20200106,POC-371_20200106,POC-371,POC-371,5,7,2,6,Pocillopora,Site3,4,Sample,28.5,0.58,16:04,16:14,Dark,1,0,
20200106,ACR-393_20200106,ACR-393,ACR-393,6,1,1,6,Acropora,Site3,5,Sample,28.5,0.6,16:04,16:14,Dark,1,0,
20200106,ACR-350_20200106,ACR-350,ACR-350,7,3,1,6,Acropora,Site3,6,Sample,28.5,0.61,16:04,16:14,Dark,1,0,
20200106,POR-362_20200106,POR-362,POR-362,8,2,1,6,Porites,Site3,7,Sample,28.5,0.595,16:04,16:14,Dark,1,0,
20200106,POC-395_20200106,POC-395,POC-395,9,6,1,6,Pocillopora,Site3,8,Sample,28.5,0.605,16:04,16:14,Dark,1,0,
20200106,POR-355_20200106,POR-355,POR-355,10,12,2,6,Porites,Site3,9,Sample,28.5,0.59,16:04,16:14,Dark,1,0,
20200106,POC-377_20200106,POC-377,POC-377,1,10,2,6,Pocillopora,Site3,1,Sample,28.5,0.6,16:16,16:27,Light,2,67,
20200106,BK-6_20200106,BK-6,BK-6,2,4,1,6,BK,Site3,NA,Blank,28.5,0.61,16:16,16:27,Light,2,67,
20200106,ACR-389_20200106,ACR-389,ACR-389,3,9,2,6,Acropora,Site3,2,Sample,28.5,0.605,16:16,16:27,Light,2,67,
20200106,POR-353_20200106,POR-353,POR-353,4,8,2,6,Porites,Site3,3,Sample,28.5,0.58,16:16,16:27,Light,2,67,
20200106,POC-371_20200106,POC-371,POC-371,5,7,2,6,Pocillopora,Site3,4,Sample,28.5,0.58,16:16,16:27,Light,2,67,
20200106,ACR-393_20200106,ACR-393,ACR-393,6,1,1,6,Acropora,Site3,5,Sample,28.5,0.6,16:16,16:27,Light,2,67,
20200106,ACR-350_20200106,ACR-350,ACR-350,7,3,1,6,Acropora,Site3,6,Sample,28.5,0.61,16:16,16:27,Light,2,67,
20200106,POR-362_20200106,POR-362,POR-362,8,2,1,6,Porites,Site3,7,Sample,28.5,0.595,16:16,16:27,Light,2,67,
20200106,POC-395_20200106,POC-395,POC-395,9,6,1,6,Pocillopora,Site3,8,Sample,28.5,0.605,16:16,16:27,Light,2,67,
20200106,POR-355_20200106,POR-355,POR-355,10,12,2,6,Porites,Site3,9,Sample,28.5,0.59,16:16,16:27,Light,2,67,
20200106,POC-377_20200106,POC-377,POC-377,1,10,2,6,Pocillopora,Site3,1,Sample,28.5,0.6,16:29,16:39,Light,3,94,
20200106,BK-6_20200106,BK-6,BK-6,2,4,1,6,BK,Site3,NA,Blank,28.5,0.61,16:29,16:39,Light,3,94,
20200106,ACR-389_20200106,ACR-389,ACR-389,3,9,2,6,Acropora,Site3,2,Sample,28.5,0.605,16:29,16:39,Light,3,94,
20200106,POR-353_20200106,POR-353,POR-353,4,8,2,6,Porites,Site3,3,Sample,28.5,0.58,16:29,16:39,Light,3,94,
20200106,POC-371_20200106,POC-371,POC-371,5,7,2,6,Pocillopora,Site3,4,Sample,28.5,0.58,16:29,16:39,Light,3,94,
20200106,ACR-393_20200106,ACR-393,ACR-393,6,1,1,6,Acropora,Site3,5,Sample,28.5,0.6,16:29,16:39,Light,3,94,
20200106,ACR-350_20200106,ACR-350,ACR-350,7,3,1,6,Acropora,Site3,6,Sample,28.5,0.61,16:29,16:39,Light,3,94,
20200106,POR-362_20200106,POR-362,POR-362,8,2,1,6,Porites,Site3,7,Sample,28.5,0.595,16:29,16:39,Light,3,94,
20200106,POC-395_20200106,POC-395,POC-395,9,6,1,6,Pocillopora,Site3,8,Sample,28.5,0.605,16:29,16:39,Light,3,94,
20200106,POR-355_20200106,POR-355,POR-355,10,12,2,6,Porites,Site3,9,Sample,28.5,0.59,16:29,16:39,Light,3,94,
20200106,POC-377_20200106,POC-377,POC-377,1,10,2,6,Pocillopora,Site3,1,Sample,28.5,0.6,16:41,16:51,Light,4,120,
20200106,BK-6_20200106,BK-6,BK-6,2,4,1,6,BK,Site3,NA,Blank,28.5,0.61,16:41,16:51,Light,4,120,
20200106,ACR-389_20200106,ACR-389,ACR-389,3,9,2,6,Acropora,Site3,2,Sample,28.5,0.605,16:41,16:51,Light,4,120,
20200106,POR-353_20200106,POR-353,POR-353,4,8,2,6,Porites,Site3,3,Sample,28.5,0.58,16:41,16:51,Light,4,120,
20200106,POC-371_20200106,POC-371,POC-371,5,7,2,6,Pocillopora,Site3,4,Sample,28.5,0.58,16:41,16:51,Light,4,120,
20200106,ACR-393_20200106,ACR-393,ACR-393,6,1,1,6,Acropora,Site3,5,Sample,28.5,0.6,16:41,16:51,Light,4,120,
20200106,ACR-350_20200106,ACR-350,ACR-350,7,3,1,6,Acropora,Site3,6,Sample,28.5,0.61,16:41,16:51,Light,4,120,
20200106,POR-362_20200106,POR-362,POR-362,8,2,1,6,Porites,Site3,7,Sample,28.5,0.595,16:41,16:51,Light,4,120,
20200106,POC-395_20200106,POC-395,POC-395,9,6,1,6,Pocillopora,Site3,8,Sample,28.5,0.605,16:41,16:51,Light,4,120,
