colony_id,cre.umol.L,cre.umol.mgprot
POC-255,128.43073107623317,0.15973642315739905
POC-255,119.00978398979893,0.1480190687693058
POR-355,471.35320502243974,0.4628424082525895
POR-81,921.6744757539967,0.8134262465781886
POR-355,471.35320502243974,0.4628424082525895
POC-207,122.77816282437267,0.18882992986973213
POC-207,109.58883690336471,0.16854505647367432
POC-52,164.23033000468334,0.20549515166203675
POC-52,167.99870883925703,0.21021038045143667
ACR-343,143.50424641452798,0.25965820558263975
ACR-343,135.9674887453806,0.24602111106329672
POR-81,895.2958239119808,0.7901456976185461
POC-395,222.64020194057562,0.29148182321491783
POR-349,981.9685371071758,0.6469368798106745
ACR-186,198.1457395158466,0.18328299443953364
ACR-186,200.02992893313345,0.18502585239517488
POC-395,216.98763368871508,0.28408144859461976
ACR-175,186.84060301212554,0.3626910004690716
ACR-175,194.37736068127288,0.37732119398829606
POR-209,1300.3965486286534,2.6598937679729775
POR-209,284.81845271104163,0.5825813888607494
POC-378,222.64020194057562,0.2135627375563944
POC-378,222.64020194057562,0.2135627375563944
POR-349,1004.578810114618,0.6618328962494432
POC-42,152.92519350096217,0.15281784549325156
POR-216,957.4740746824467,0.7244131094758389
POC-377,181.18803476026494,0.1717696846490067
POC-377,171.76708767383067,0.16283844858657617
POC-42,141.62005699724114,0.14152064479038054
ACR-237,151.0410040836754,0.21692103476428795
ACR-237,143.50424641452798,0.2060969457543034
POR-245,7.8426083698748315,0.00617134322867675
POR-245,1040.3784090430684,0.818673067314198
POC-366,120.8939734070858,0.14149676861687938
POC-366,143.50424641452796,0.16796029262833354
POR-216,963.1266429343073,0.7286897730974756
POR-76,804.854731882212,0.7143813763368735
POR-383,1196.7661306778762,0.773965685270946
ACR-190,120.8939734070858,0.24249743273400629
ACR-190,119.00978398979896,0.23871799622778703
POR-76,782.2444588747699,0.6943127138682619
POR-83,1234.4499190236136,1.0172923720691822
POR-83,1241.986676692761,1.0235033053511269
POC-239,158.5777617528228,0.18976886003687957
POC-239,156.69357233553592,0.18751406419501732
ACR-173,128.4307310762332,0.2143041865792151
ACR-173,130.31492049352005,0.2174482135348286
POR-383,1196.7661306778762,0.773965685270946
POC-248,149.15681466638853,0.13443654854922232
POR-365,1258.9443814483427,0.6572292835501906
POC-248,147.27262524910168,0.13273830953386412
POR-253,358.3018399852288,0.6883665935951772
POR-253,345.1125140642208,0.6630273674376025
POC-371,205.68249718499402,0.1570175222683593
POC-371,211.33506543685453,0.16133267923848132
POC-68,130.31492049352002,0.1418462637722613
POC-68,137.85167816266744,0.15004993617045503
POR-365,1268.3653285347768,0.6621474692899436
POR-75,1196.7661306778764,0.8209118387253543
POR-357,1111.9776068999684,0.5292700897708904
POR-338,825.5808154723674,0.49449548676761407
POR-338,974.4317794380283,0.5836522700922282
POR-75,1172.2716682531475,0.8041100646174225
POR-353,437.4377955112764,0.40684448675810936
POR-353,435.5536060939896,0.4050920728508128
POC-358,358.3018399852287,NA
POC-358,341.3441352296472,NA
POC-57,109.58883690336471,0.2302150511105398
POC-57,105.820458068791,0.22229875643565192
POR-357,1083.7147656406657,0.5158177716327633
POR-354,757.7499964500408,0.6991787902869863
POR-354,731.3713446080249,0.6748391083724931
POC-372,265.97655853817315,0.2998319170790957
POC-373,119.0097839897989,0.2136799777355702
POC-43,179.30384534297806,0.15458916199691358
POC-43,194.37736068127288,0.16758499094880994
POC-372,267.86074795546,0.30195593931710873
ACR-150,237.71371727887046,0.3190512367332949
ACR-150,245.25047494801785,0.32916681560197114
POR-381,556.1417288003479,0.5022265541111511
POR-381,576.8678123905032,0.5209433469764465
POC-254,243.36628553073095,0.21367185862759605
POC-254,194.37736068127288,0.17066033547465076
POC-373,119.0097839897989,0.2136799777355702
POC-257,252.78723261716522,0.2066753008697364
POC-391,130.31492049352002,0.19637475848100322
POC-238,135.9674887453806,0.17825956084139163
POC-238,137.85167816266747,0.18072981885061715
POC-257,256.55561145173897,0.20975627462526691
POR-73,1486.9313009400512,1.0732096550786812
POR-73,1534.0360363722225,1.1072080360622363
POR-251,346.9967034815077,0.7338991089927936
POR-251,354.53346115065506,0.7498393749451376
POR-260,912.2535286675623,0.6214123890564893
POR-260,851.9594673143833,0.5803410470073964
POC-391,132.19910991080692,0.199214089851125
POC-55,303.66034688391017,0.28256394258006007
ACR-229,147.27262524910165,0.23849302973941314
ACR-244,190.60898184669918,0.2582436979445408
ACR-244,201.9141183504203,0.27356029125616554
POC-55,296.1235892147627,0.275550791264393
POR-262,586.2887594769375,0.7868967594095713
POR-262,601.3622748152324,0.807127917146924
POC-200,211.33506543685453,0.3271858182837871
POC-200,200.02992893313345,0.3096833733859947
POC-48,271.6291267900337,0.19447171867908034
POC-48,220.7560125232888,0.15804932877220337
ACR-229,143.50424641452796,0.23239052369700902
POC-369,230.17695960972304,0.3354800449167965
POR-242,294.2393997974759,0.5456276895986844
ACR-265,126.54654165894631,0.3081654581212624
ACR-265,113.35721573793842,0.27604688252468706
POC-369,235.82952786158359,0.34371859257267284
POR-362,1253.2918131964818,0.8747999130517125
POR-362,1292.859790959506,0.902418431853366
POC-45,292.3552103801891,0.21897264641089645
POC-45,305.544536301197,0.2288513880879924
POC-359,211.33506543685453,0.3061054044258426
POC-359,149.15681466638853,0.21604416182399944
POR-242,281.05007387646793,0.5211698452902848
POR-341,1307.9333062978005,0.6377502477480853
POR-341,1323.0068216360955,0.6451001165029707
POR-72,567.4468653040691,0.7403075241011081
POR-72,618.319979570814,0.8066780542228059
POR-240,787.8970271266304,0.7244877371769851
POR-240,867.032982652678,0.7972548975729212
ACR-225,232.0611490270099,0.5141200761470072
POC-201,250.90304319987843,0.15852636928831026
POC-219,175.53546650840443,0.23258630057055033
POC-219,173.65127709111758,0.23008973019159532
ACR-225,232.0611490270099,0.5141200761470072
POC-375,392.21724949639207,0.24159464095387323
POC-375,352.64927173336827,0.21722189499942354
POR-384,380.912112992671,0.5534454428692834
POR-384,405.40657541739995,0.5890346198528991
POR-367,1008.3471889491918,0.6782042129213558
POR-367,959.3582640997337,0.645254753069126
POC-201,254.6714220344521,0.16090731854715196
ACR-139,139.7358675799543,0.3429696736259505
ACR-139,96.39951098235674,0.23660431206327606
POR-224,282.93426329375484,0.4842395469761042
POR-69,1145.8930164111314,0.8092194412287255
POR-82,505.26861453360306,0.5359108491139957
POR-82,512.8053722027504,0.5439046767254087
POR-224,226.40858077514935,0.387496329747211
POR-80,1068.641250302371,0.48905711497563015
POR-80,1130.8195010728368,0.5175126101452496
POC-386,301.7761574666233,0.2314166570544202
POC-386,324.38643047406543,0.2487553157423543
POR-71,855.7278461489569,0.4858817256499555
POR-71,902.832581581128,0.512627764406399
POR-69,1034.7258407912075,0.7307141720196718
POC-205,98.28370039964358,0.14798661055694268
POC-222,188.72479242941236,0.1626364076247455
POC-40,166.11451942197016,0.1950355084926655
POC-40,169.88289825654388,0.19945997231889542
POC-205,96.39951098235674,0.14514957039282864
ACR-145,85.09437447863566,0.2207627940818556
ACR-145,85.09437447863566,0.2207627940818556
POC-47,73.78923797491456,0.17162753173544137
POC-47,88.86275331320932,0.20668725457696654
POC-53,250.90304319987843,0.1410037348963388
POC-53,281.05007387646793,0.15794591250893655
POC-222,179.30384534297806,0.1545177658139004
ACR-364,230.17695960972304,0.18526704757069834
POR-70,816.1598683859331,0.520782717567881
POR-70,853.8436567316701,0.5448283322361896
POR-79,753.9816176154669,0.5938084698454158
POR-79,810.5073001340726,0.6383260393181234
ACR-178,143.504246414528,0.2508993674405717
ACR-178,158.5777617528228,0.27725353853986706
ACR-364,232.06114902700986,0.18678361209130265
ACR-140,103.93626865150412,0.21883334934181925
POR-74,944.2847487614389,0.6397283924101412
POC-259,137.8516781626674,0.13451316164564922
POC-259,117.12559457251209,0.11428902604278775
ACR-140,117.12559457251209,0.24660290855634737
POR-340,763.4025647019013,0.5987010789331499
POR-340,812.3914895513593,0.6371208112202669
POR-214,200.02992893313348,0.38991641181223613
POR-214,237.71371727887046,0.46337305709341964
POC-44,198.14573951584657,0.20537595386920604
POC-44,181.18803476026494,0.18779947305200723
POR-74,868.917172069965,0.5886688166413648
