"Plot Title: 20444038"
"#","Date Time, GMT-10:00","Temp, °C","Coupler Detached","Coupler Attached","Host Connected","End Of File"
1,10/24/19 05:00:00 PM,27.358,Logged,,,
2,10/24/19 05:10:00 PM,27.505,,,,
3,10/24/19 05:20:00 PM,27.505,,,,
4,10/24/19 05:30:00 PM,27.505,,,,
5,10/24/19 05:40:00 PM,27.481,,,,
6,10/24/19 05:50:00 PM,27.456,,,,
7,10/24/19 06:00:00 PM,27.431,,,,
8,10/24/19 06:10:00 PM,27.431,,,,
9,10/24/19 06:20:00 PM,27.382,,,,
10,10/24/19 06:30:00 PM,27.382,,,,
11,10/24/19 06:40:00 PM,27.358,,,,
12,10/24/19 06:50:00 PM,27.308,,,,
