colony_id,.variable,.value,.lower,.upper,.width,.point,.interval
ACR-139,b_Am_Intercept,1.8970749344794857,0.8271290297093716,4.756432105842153,0.95,median,qi
ACR-139,b_AQY_Intercept,0.003907605686637349,0.0016952754499623965,4.330395185911407,0.95,median,qi
ACR-139,b_Rd_Intercept,0.48704554726879074,0.3359155803006452,0.6630131780747245,0.95,median,qi
ACR-139,b_theta_Intercept,-0.721396461731211,-2.2676778429986713,0.5672180206634881,0.95,median,qi
ACR-139,Ic,124.60128190545205,0.12997169258131444,214.41918865908414,0.95,median,qi
ACR-139,sigma,0.06285538429202157,0.03833260513105561,0.3273796885375575,0.95,median,qi
ACR-140,b_Am_Intercept,0.9854145492195021,0.8233222555293717,1.218423729038024,0.95,median,qi
ACR-140,b_AQY_Intercept,0.004579695117161215,0.003028207328751907,0.007442772517028676,0.95,median,qi
ACR-140,b_Rd_Intercept,0.4255198296635623,0.3731785355556576,0.4802878967183559,0.95,median,qi
ACR-140,b_theta_Intercept,-0.521291118701627,-2.241481792814384,0.45715845925121457,0.95,median,qi
ACR-140,Ic,92.96021346738779,61.55441245354895,131.15231662037374,0.95,median,qi
ACR-140,sigma,0.024903323218541926,0.0146781481178568,0.051339387877927446,0.95,median,qi
ACR-145,b_Am_Intercept,1.2566664285120783,0.36157555086072435,4.706960734016925,0.95,median,qi
ACR-145,b_AQY_Intercept,0.0054968150161231,0.001269403320047778,11.68119812350346,0.95,median,qi
ACR-145,b_Rd_Intercept,0.2757820470735193,0.005940352071346624,0.5501127332939537,0.95,median,qi
ACR-145,b_theta_Intercept,-0.484475651345176,-2.212347551471318,0.984539572552494,0.95,median,qi
ACR-145,Ic,50.701872971018545,0.0038547414587672075,101.35893838515089,0.95,median,qi
ACR-145,sigma,0.10321205765206451,0.05677883569691214,0.3747690645362952,0.95,median,qi
ACR-150,b_Am_Intercept,3.50653797548626,2.023345518925763,7.871661613072988,0.95,median,qi
ACR-150,b_AQY_Intercept,0.0037959089373056326,0.0025857078606761614,0.005369389054221145,0.95,median,qi
ACR-150,b_Rd_Intercept,0.7816687638350125,0.6703598204663438,0.8789748312649314,0.95,median,qi
ACR-150,b_theta_Intercept,-0.3500858534571669,-2.029833655856983,0.7060280216758997,0.95,median,qi
ACR-150,Ic,206.08258852666097,158.50442072763633,266.6180015110962,0.95,median,qi
ACR-150,sigma,0.052210900270833784,0.03107750275413942,0.10843227312764683,0.95,median,qi
ACR-165,b_Am_Intercept,1.5024028423084022,0.31893098587398483,2.1641819510046574,0.95,median,qi
ACR-165,b_AQY_Intercept,0.013120757164236801,0.004204251677602876,15.477491944963665,0.95,median,qi
ACR-165,b_Rd_Intercept,0.47566287543681446,-0.08389242863391266,0.8663671100105443,0.95,median,qi
ACR-165,b_theta_Intercept,-0.38225707793120645,-2.214269989048156,1.168462351571348,0.95,median,qi
ACR-165,Ic,37.17025776638934,-0.017357946097902352,77.98171641339096,0.95,median,qi
ACR-165,sigma,0.13284330422913498,0.07267704887532607,0.5532160192824445,0.95,median,qi
ACR-173,b_Am_Intercept,1.01012466520165,0.7604271009759489,1.6422938036097734,0.95,median,qi
ACR-173,b_AQY_Intercept,0.0023354761923396316,0.0016484754506866312,0.003847761969008264,0.95,median,qi
ACR-173,b_Rd_Intercept,0.4507306857897093,0.4053629206916041,0.5052074871690113,0.95,median,qi
ACR-173,b_theta_Intercept,0.11794795692067282,-1.830762604113317,0.7917692262681051,0.95,median,qi
ACR-173,Ic,192.7851362832928,128.60898954161624,253.7454341930757,0.95,median,qi
ACR-173,sigma,0.023100854513210277,0.01289479250768325,0.052389087635441325,0.95,median,qi
ACR-175,b_Am_Intercept,3.0557992001216054,1.256404731099082,17.12688385609844,0.95,median,qi
ACR-175,b_AQY_Intercept,0.0020544599278770823,0.0010731044816769252,0.006496864066076656,0.95,median,qi
ACR-175,b_Rd_Intercept,0.48502839083643384,0.3358408595527087,0.6875945544663885,0.95,median,qi
ACR-175,b_theta_Intercept,-0.5519373529316156,-2.3046929877937155,0.9024354666240892,0.95,median,qi
ACR-175,Ic,233.24653685298267,99.2819204156366,363.85605238137066,0.95,median,qi
ACR-175,sigma,0.09566180012031306,0.0568988800700012,0.20372295390646972,0.95,median,qi
ACR-176,b_Am_Intercept,1.7074842805955097,1.2293344456899855,2.684606532901363,0.95,median,qi
ACR-176,b_AQY_Intercept,0.003676273775357224,0.002431693476052288,0.005642079918449151,0.95,median,qi
ACR-176,b_Rd_Intercept,0.4064851567095196,0.3303851498942991,0.48446477548059763,0.95,median,qi
ACR-176,b_theta_Intercept,-0.3112283182409002,-2.0041215587757937,0.6582115367448305,0.95,median,qi
ACR-176,Ic,110.59106608087592,81.25040864717498,144.2552614958834,0.95,median,qi
ACR-176,sigma,0.036454861972058814,0.021835966546272075,0.07327952365352344,0.95,median,qi
ACR-180,b_Am_Intercept,1.5933055712721036,1.153789685170318,2.860838123038873,0.95,median,qi
ACR-180,b_AQY_Intercept,0.0043684810534048,0.0025736738200444163,0.008217980344421573,0.95,median,qi
