"","colony_id","Intercept","µmol.L.sec","Temp"
"1","ACR-225_1",201.287314102564,-0.00473717948717963,28.09055
"2","ACR-225_2",197.972127389277,-0.0035271561771564,28.150347826087
"3","ACR-225_3",195.22611871345,-0.00269766081871332,28.2324761904762
"4","ACR-225_4",193.283306715686,-0.00211848039215676,28.3209545454545
"5","ACR-225_5",191.63801004902,-0.00123063725490183,28.4192857142857
"6","ACR-225_6",190.73825050505,-0.000323232323232201,28.5190476190476
"7","ACR-225_7",190.951342222222,0.00285777777777781,28.6585714285714
"8","ACR-225_8",192.796617745098,0.00413372549019613,28.7361428571429
"9","ACR-225_9",195.803066459627,0.00448859401468102,28.7668928571429
"10","ACR-225_10",201.154580119048,0.00467226190476201,28.7351428571429
"11","ACR-228_1",183.596652230576,-0.00345448621553881,28.6255416666667
"12","ACR-228_2",180.122994852941,-0.00305367647058831,28.4179523809524
"13","ACR-228_3",177.890325793651,-0.00262341269841241,28.3588095238095
"14","ACR-228_4",175.937099761905,-0.00200452380952383,28.3472272727273
"15","ACR-228_5",174.281326666667,-0.00176303030303017,28.3676666666667
"16","ACR-228_6",172.72601379429,-0.00127110423116628,28.4100454545455
"17","ACR-228_7",171.751069526144,-0.000569526143790802,28.4534090909091
"18","ACR-228_8",171.448538578431,0.000127598039215709,28.5206
"19","ACR-228_9",171.641841993464,0.00122173202614402,28.5861304347826
"20","ACR-228_10",172.946140865801,0.00116216450216448,28.6714166666667
"21","ACR-229_1",183.776001350461,-0.00726320816864302,28.5841481481481
"22","ACR-229_2",177.029022027972,-0.00625046620046631,28.5502
"23","ACR-229_3",171.519323333333,-0.00477888888888862,28.5412173913043
"24","ACR-229_4",166.902756862745,-0.00385490196078446,28.5465416666667
"25","ACR-229_5",163.607927696078,-0.00308210784313715,28.5552272727273
"26","ACR-229_6",161.298252727273,-0.00174363636363637,28.558619047619
"27","ACR-229_7",160.297236117216,0.000306739926739924,28.5552727272727
"28","ACR-229_8",161.31184754386,0.00320508771929829,28.5116363636364
"29","ACR-229_9",163.892297307692,0.00563269230769226,28.455
"30","ACR-229_10",169.523079803922,0.00615401960784304,28.3882608695652
"31","ACR-231_1",248.260217368421,-0.007833157894737,29.1319130434783
"32","ACR-231_2",242.160685431959,-0.00714788255223027,28.96408
"33","ACR-231_3",235.987281362319,-0.00556657971014504,28.77659375
"34","ACR-231_4",230.08297877451,-0.00482877450980399,28.61535
"35","ACR-231_5",226.511745347985,-0.00454534798534806,28.4811428571429
"36","ACR-231_6",223.348499931201,-0.00313151014791892,28.3346666666667
"37","ACR-231_7",220.474727676768,-0.000776161616161498,28.19875
"38","ACR-231_8",220.472825343137,0.00114671568627451,28.0778571428571
"39","ACR-231_9",221.431490876153,0.00338955862977601,28.1318695652174
"40","ACR-231_10",224.126208529412,0.0038105882352941,28.2792173913043
"41","ACR-234_1",175.728814426878,-0.00540138339920957,28.6977407407407
"42","ACR-234_2",170.719407070707,-0.00474646464646467,28.66235
"43","ACR-234_3",166.44081748366,-0.00405277777777767,28.6575217391304
"44","ACR-234_4",162.573543007519,-0.00355503759398506,28.6642083333333
"45","ACR-234_5",159.549004093567,-0.00295146198830408,28.6719090909091
"46","ACR-234_6",157.281864848485,-0.00224666666666652,28.6760952380952
"47","ACR-234_7",155.7355,-0.00089999999999999,28.6605
"48","ACR-234_8",155.189648351648,0.00036263736263731,28.6040454545455
"49","ACR-234_9",155.477067272727,0.00195090909090917,28.5419615384615
"50","ACR-234_10",157.523559220779,0.00226675324675325,28.465
"51","ACR-237_1",249.771057878788,-0.00829424242424254,28.1649
"52","ACR-237_2",243.97085,-0.00477857142857116,28.1938695652174
"53","ACR-237_3",240.16873997248,-0.00364984520123853,28.2065238095238
"54","ACR-237_4",237.513272807018,-0.00243070175438603,28.2197727272727
"55","ACR-237_5",235.588213053613,-0.000568531468531695,28.2427142857143
"56","ACR-237_6",235.190930357143,0.00183154761904791,28.2531428571429
"57","ACR-237_7",237.228112336601,0.00467197712418305,28.2767619047619
"58","ACR-237_8",240.976123082215,0.00940632954936347,28.3174
"59","ACR-237_9",247.226258128655,0.00909625730994162,28.3696071428571
"60","ACR-237_10",258.888484166667,0.0108158333333333,28.4604285714286
"61","ACR-243_1",178.43915012987,-0.00520813852813855,28.7472
"62","ACR-243_2",172.488491941392,-0.00471172161172161,28.9601
"63","ACR-243_3",169.140468696742,-0.00449726817042604,29.0292380952381
"64","ACR-243_4",165.333920238095,-0.003815476190476,29.0244
"65","ACR-243_5",162.747733928571,-0.00355297619047616,29.0040952380952
"66","ACR-243_6",159.864981666667,-0.00273166666666644,28.94935
"67","ACR-243_7",157.844633264534,-0.00185651874785006,28.8748095238095
"68","ACR-243_8",156.24021,0.001378888888889,28.7745238095238
"69","ACR-243_9",156.886057808858,0.00279417249417242,28.7030952380952
"70","ACR-243_10",158.707463452381,0.00281273809523816,28.62155
"71","ACR-244_1",186.243472755418,-0.00344489164086696,28.73125
"72","ACR-244_2",182.828396776557,-0.00330007326007341,28.4602380952381
"73","ACR-244_3",180.467214069264,-0.00274220779220786,28.3595238095238
"74","ACR-244_4",178.563822828283,-0.00275616161616169,28.2974090909091
"75","ACR-244_5",176.540055073959,-0.00197629858961137,28.2620833333333
"76","ACR-244_6",174.899061764706,-0.00179705882352928,28.2515909090909
"77","ACR-244_7",173.568733073593,-0.000728744588744699,28.2643636363636
"78","ACR-244_8",172.991055923077,0.000281769230769155,28.3115333333333
"79","ACR-244_9",173.31348522492,0.00116412572934318,28.3730869565217
"80","ACR-244_10",174.609936796537,0.00153939393939389,28.4769583333333
"81","ACR-246_1",185.700598333333,-0.00879833333333343,28.8333913043478
