species,site,Am,AQY,Rd,theta,Ic,sigma,timepoint
Acropora,site1,1.8152898136691522,0.004294398019310484,0.4860856619370915,-0.4177086854651383,135.97138766526902,0.057697345202292846,timepoint1
Acropora,site2,2.533148710978741,0.00507783355321267,0.6379643972754993,-0.6774018934242229,151.29563496057787,0.03913055454961293,timepoint1
Acropora,site3,1.1391868000494783,0.0033652157034349327,0.3931210084190932,-0.3626952842984538,126.9438417648136,0.028124919538625524,timepoint1
Pocillopora,site1,1.3325180138600077,0.004388016034671487,0.391561841260397,-0.05499931198184536,96.36693386820177,0.03457947631629174,timepoint1
Pocillopora,site2,1.2027477501891917,0.0034098205506833987,0.3672147607339883,-0.1689239848337053,133.81599026819882,0.021429077452095456,timepoint1
Pocillopora,site3,1.0265296333296636,0.0035786971165882543,0.35377234367317917,-0.13343977411816746,112.90041222810034,0.02175138786517877,timepoint1
Porites,site1,2.7030826800576953,0.009534292810019242,1.0518275406632012,0.4397027324970506,116.66855177750014,0.1168628554730549,timepoint1
Porites,site2,3.2667921460202685,0.009862958904503406,1.0671480983061834,0.12063662145539696,114.97278524148197,0.08971457555113577,timepoint1
Porites,site3,2.2700092866936257,0.009536138684548489,0.9857228778930404,0.589506968174216,108.15754694005494,0.059270627472013344,timepoint1
