"Plot Title: Site1_Mahana"
"#","Date Time, GMT-10:00","Temp, °F (LGR S/N: 20444035, SEN S/N: 20444035)","Coupler Detached (LGR S/N: 20444035)","Coupler Attached (LGR S/N: 20444035)","Host Connected (LGR S/N: 20444035)","Stopped (LGR S/N: 20444035)","End Of File (LGR S/N: 20444035)"
11754,04/01/20 08:20:00  AM,85.712,,,,,
11755,04/01/20 08:30:00  AM,85.757,,,,,
11756,04/01/20 08:40:00  AM,85.802,,,,,
11757,04/01/20 08:50:00  AM,85.802,,,,,
11758,04/01/20 09:00:00  AM,85.849,,,,,
11759,04/01/20 09:10:00  AM,85.894,,,,,
11760,04/01/20 09:20:00  AM,85.939,,,,,
11761,04/01/20 09:30:00  AM,85.984,,,,,
11762,04/01/20 09:40:00  AM,86.029,,,,,
11763,04/01/20 09:50:00  AM,86.029,,,,,
11764,04/01/20 10:00:00  AM,86.074,,,,,
11765,04/01/20 10:10:00  AM,86.074,,,,,
11766,04/01/20 10:20:00  AM,86.074,,,,,
11767,04/01/20 10:30:00  AM,86.074,,,,,
11768,04/01/20 10:40:00  AM,86.119,,,,,
11769,04/01/20 10:50:00  AM,86.164,,,,,
11770,04/01/20 11:00:00  AM,86.211,,,,,
11771,04/01/20 11:10:00  AM,86.256,,,,,
11772,04/01/20 11:20:00  AM,86.301,,,,,
11773,04/01/20 11:30:00  AM,86.346,,,,,
11774,04/01/20 11:40:00  AM,86.391,,,,,
11775,04/01/20 11:50:00  AM,86.391,,,,,
11776,04/01/20 12:00:00  PM,86.482,,,,,
11777,04/01/20 12:10:00  PM,86.482,,,,,
11778,04/01/20 12:20:00  PM,86.482,,,,,
11779,04/01/20 12:30:00  PM,86.437,,,,,
11780,04/01/20 12:40:00  PM,86.437,,,,,
11781,04/01/20 12:50:00  PM,86.437,,,,,
11782,04/01/20 01:00:00  PM,86.482,,,,,
11783,04/01/20 01:10:00  PM,86.482,,,,,
11784,04/01/20 01:20:00  PM,86.527,,,,,
11785,04/01/20 01:30:00  PM,86.572,,,,,
11786,04/01/20 01:40:00  PM,86.664,,,,,
11787,04/01/20 01:50:00  PM,86.617,,,,,
11788,04/01/20 02:00:00  PM,86.617,,,,,
11789,04/01/20 02:10:00  PM,86.572,,,,,
11790,04/01/20 02:20:00  PM,86.617,,,,,
11791,04/01/20 02:30:00  PM,86.664,,,,,
11792,04/01/20 02:40:00  PM,86.664,,,,,
11793,04/01/20 02:50:00  PM,86.709,,,,,
11794,04/01/20 03:00:00  PM,86.572,,,,,
11795,04/01/20 03:10:00  PM,86.482,,,,,
11796,04/01/20 03:20:00  PM,86.527,,,,,
11797,04/01/20 03:30:00  PM,86.482,,,,,
11798,04/01/20 03:40:00  PM,86.482,,,,,
11799,04/01/20 03:50:00  PM,86.482,,,,,
11800,04/01/20 04:00:00  PM,86.437,,,,,
11801,04/01/20 04:10:00  PM,86.437,,,,,
11802,04/01/20 04:20:00  PM,86.391,,,,,
11803,04/01/20 04:30:00  PM,86.346,,,,,
11804,04/01/20 04:40:00  PM,86.256,,,,,
11805,04/01/20 04:50:00  PM,86.211,,,,,
11806,04/01/20 05:00:00  PM,86.164,,,,,
11807,04/01/20 05:10:00  PM,86.119,,,,,
11808,04/01/20 05:20:00  PM,86.119,,,,,
11809,04/01/20 05:30:00  PM,86.119,,,,,
11810,04/01/20 05:40:00  PM,86.119,,,,,
11811,04/01/20 05:50:00  PM,86.119,,,,,
11812,04/01/20 06:00:00  PM,86.119,,,,,
11813,04/01/20 06:10:00  PM,86.074,,,,,
11814,04/01/20 06:20:00  PM,86.074,,,,,
11815,04/01/20 06:30:00  PM,86.074,,,,,
11816,04/01/20 06:40:00  PM,86.029,,,,,
11817,04/01/20 06:50:00  PM,86.029,,,,,
11818,04/01/20 07:00:00  PM,86.029,,,,,
11819,04/01/20 07:10:00  PM,86.029,,,,,
11820,04/01/20 07:20:00  PM,86.029,,,,,
11821,04/01/20 07:30:00  PM,85.984,,,,,
11822,04/01/20 07:40:00  PM,85.984,,,,,
11823,04/01/20 07:50:00  PM,85.984,,,,,
11824,04/01/20 08:00:00  PM,85.984,,,,,
11825,04/01/20 08:10:00  PM,85.939,,,,,
11826,04/01/20 08:20:00  PM,85.894,,,,,
11827,04/01/20 08:30:00  PM,85.894,,,,,
11828,04/01/20 08:40:00  PM,85.849,,,,,
11829,04/01/20 08:50:00  PM,85.849,,,,,
11830,04/01/20 09:00:00  PM,85.849,,,,,
11831,04/01/20 09:10:00  PM,85.849,,,,,
11832,04/01/20 09:20:00  PM,85.894,,,,,
11833,04/01/20 09:30:00  PM,85.894,,,,,
11834,04/01/20 09:40:00  PM,85.939,,,,,
11835,04/01/20 09:50:00  PM,85.939,,,,,
11836,04/01/20 10:00:00  PM,85.939,,,,,
11837,04/01/20 10:10:00  PM,85.939,,,,,
11838,04/01/20 10:20:00  PM,85.939,,,,,
11839,04/01/20 10:30:00  PM,85.894,,,,,
11840,04/01/20 10:40:00  PM,85.894,,,,,
11841,04/01/20 10:50:00  PM,85.849,,,,,
11842,04/01/20 11:00:00  PM,85.849,,,,,
11843,04/01/20 11:10:00  PM,85.802,,,,,
11844,04/01/20 11:20:00  PM,85.802,,,,,
11845,04/01/20 11:30:00  PM,85.802,,,,,
11846,04/01/20 11:40:00  PM,85.757,,,,,
11847,04/01/20 11:50:00  PM,85.757,,,,,
11848,04/02/20 12:00:00  AM,85.712,,,,,
11849,04/02/20 12:10:00  AM,85.757,,,,,
11850,04/02/20 12:20:00  AM,85.757,,,,,
11851,04/02/20 12:30:00  AM,85.802,,,,,
11852,04/02/20 12:40:00  AM,85.757,,,,,
11853,04/02/20 12:50:00  AM,85.757,,,,,
11854,04/02/20 01:00:00  AM,85.712,,,,,
11855,04/02/20 01:10:00  AM,85.712,,,,,
11856,04/02/20 01:20:00  AM,85.712,,,,,
11857,04/02/20 01:30:00  AM,85.712,,,,,
11858,04/02/20 01:40:00  AM,85.712,,,,,
11859,04/02/20 01:50:00  AM,85.667,,,,,
11860,04/02/20 02:00:00  AM,85.667,,,,,
11861,04/02/20 02:10:00  AM,85.667,,,,,
11862,04/02/20 02:20:00  AM,85.667,,,,,
11863,04/02/20 02:30:00  AM,85.667,,,,,
11864,04/02/20 02:40:00  AM,85.667,,,,,
11865,04/02/20 02:50:00  AM,85.622,,,,,
11866,04/02/20 03:00:00  AM,85.622,,,,,
11867,04/02/20 03:10:00  AM,85.622,,,,,
11868,04/02/20 03:20:00  AM,85.622,,,,,
11869,04/02/20 03:30:00  AM,85.622,,,,,
11870,04/02/20 03:40:00  AM,85.622,,,,,
11871,04/02/20 03:50:00  AM,85.622,,,,,
11872,04/02/20 04:00:00  AM,85.622,,,,,
11873,04/02/20 04:10:00  AM,85.622,,,,,
11874,04/02/20 04:20:00  AM,85.577,,,,,
11875,04/02/20 04:30:00  AM,85.577,,,,,
11876,04/02/20 04:40:00  AM,85.577,,,,,
11877,04/02/20 04:50:00  AM,85.577,,,,,
11878,04/02/20 05:00:00  AM,85.532,,,,,
11879,04/02/20 05:10:00  AM,85.532,,,,,
11880,04/02/20 05:20:00  AM,85.532,,,,,
11881,04/02/20 05:30:00  AM,85.532,,,,,
11882,04/02/20 05:40:00  AM,85.532,,,,,
11883,04/02/20 05:50:00  AM,85.532,,,,,
11884,04/02/20 06:00:00  AM,85.532,,,,,
11885,04/02/20 06:10:00  AM,85.532,,,,,
11886,04/02/20 06:20:00  AM,85.532,,,,,
11887,04/02/20 06:30:00  AM,85.532,,,,,
11888,04/02/20 06:40:00  AM,85.532,,,,,
11889,04/02/20 06:50:00  AM,85.532,,,,,
11890,04/02/20 07:00:00  AM,85.532,,,,,
11891,04/02/20 07:10:00  AM,85.577,,,,,
11892,04/02/20 07:20:00  AM,85.577,,,,,
11893,04/02/20 07:30:00  AM,85.622,,,,,
11894,04/02/20 07:40:00  AM,85.667,,,,,
11895,04/02/20 07:50:00  AM,85.712,,,,,
11896,04/02/20 08:00:00  AM,85.757,,,,,
11897,04/02/20 08:10:00  AM,85.802,,,,,
11898,04/02/20 08:20:00  AM,85.802,,,,,
11899,04/02/20 08:30:00  AM,85.849,,,,,
11900,04/02/20 08:40:00  AM,85.849,,,,,
11901,04/02/20 08:50:00  AM,85.894,,,,,
11902,04/02/20 09:00:00  AM,85.939,,,,,
11903,04/02/20 09:10:00  AM,85.984,,,,,
11904,04/02/20 09:20:00  AM,86.029,,,,,
11905,04/02/20 09:30:00  AM,86.074,,,,,
11906,04/02/20 09:40:00  AM,86.119,,,,,
11907,04/02/20 09:50:00  AM,86.119,,,,,
11908,04/02/20 10:00:00  AM,86.211,,,,,
11909,04/02/20 10:10:00  AM,86.256,,,,,
11910,04/02/20 10:20:00  AM,86.164,,,,,
11911,04/02/20 10:30:00  AM,86.164,,,,,
11912,04/02/20 10:40:00  AM,86.211,,,,,
11913,04/02/20 10:50:00  AM,86.301,,,,,
11914,04/02/20 11:00:00  AM,86.346,,,,,
11915,04/02/20 11:10:00  AM,86.346,,,,,
11916,04/02/20 11:20:00  AM,86.301,,,,,
11917,04/02/20 11:30:00  AM,86.301,,,,,
11918,04/02/20 11:40:00  AM,86.301,,,,,
11919,04/02/20 11:50:00  AM,86.346,,,,,
11920,04/02/20 12:00:00  PM,86.391,,,,,
11921,04/02/20 12:10:00  PM,86.482,,,,,
11922,04/02/20 12:20:00  PM,86.482,,,,,
11923,04/02/20 12:30:00  PM,86.482,,,,,
11924,04/02/20 12:40:00  PM,86.572,,,,,
11925,04/02/20 12:50:00  PM,86.527,,,,,
11926,04/02/20 01:00:00  PM,86.572,,,,,
11927,04/02/20 01:10:00  PM,86.572,,,,,
11928,04/02/20 01:20:00  PM,86.437,,,,,
11929,04/02/20 01:30:00  PM,86.256,,,,,
11930,04/02/20 01:40:00  PM,86.164,,,,,
11931,04/02/20 01:50:00  PM,86.256,,,,,
11932,04/02/20 02:00:00  PM,86.301,,,,,
11933,04/02/20 02:10:00  PM,86.346,,,,,
11934,04/02/20 02:20:00  PM,86.346,,,,,
11935,04/02/20 02:30:00  PM,86.346,,,,,
11936,04/02/20 02:40:00  PM,86.301,,,,,
11937,04/02/20 02:50:00  PM,86.301,,,,,
11938,04/02/20 03:00:00  PM,86.301,,,,,
11939,04/02/20 03:10:00  PM,86.301,,,,,
11940,04/02/20 03:20:00  PM,86.301,,,,,
11941,04/02/20 03:30:00  PM,86.301,,,,,
11942,04/02/20 03:40:00  PM,86.256,,,,,
11943,04/02/20 03:50:00  PM,86.074,,,,,
11944,04/02/20 04:00:00  PM,85.984,,,,,
11945,04/02/20 04:10:00  PM,85.939,,,,,
11946,04/02/20 04:20:00  PM,85.712,,,,,
11947,04/02/20 04:30:00  PM,85.622,,,,,
11948,04/02/20 04:40:00  PM,85.667,,,,,
11949,04/02/20 04:50:00  PM,85.712,,,,,
11950,04/02/20 05:00:00  PM,85.712,,,,,
11951,04/02/20 05:10:00  PM,85.712,,,,,
11952,04/02/20 05:20:00  PM,85.712,,,,,
11953,04/02/20 05:30:00  PM,85.712,,,,,
11954,04/02/20 05:40:00  PM,85.712,,,,,
11955,04/02/20 05:50:00  PM,85.712,,,,,
11956,04/02/20 06:00:00  PM,85.712,,,,,
11957,04/02/20 06:10:00  PM,85.712,,,,,
11958,04/02/20 06:20:00  PM,85.757,,,,,
11959,04/02/20 06:30:00  PM,85.757,,,,,
11960,04/02/20 06:40:00  PM,85.757,,,,,
11961,04/02/20 06:50:00  PM,85.757,,,,,
11962,04/02/20 07:00:00  PM,85.757,,,,,
11963,04/02/20 07:10:00  PM,85.757,,,,,
11964,04/02/20 07:20:00  PM,85.757,,,,,
11965,04/02/20 07:30:00  PM,85.712,,,,,
11966,04/02/20 07:40:00  PM,85.712,,,,,
11967,04/02/20 07:50:00  PM,85.667,,,,,
11968,04/02/20 08:00:00  PM,85.667,,,,,
11969,04/02/20 08:10:00  PM,85.667,,,,,
11970,04/02/20 08:20:00  PM,85.667,,,,,
11971,04/02/20 08:30:00  PM,85.667,,,,,
11972,04/02/20 08:40:00  PM,85.622,,,,,
11973,04/02/20 08:50:00  PM,85.622,,,,,
11974,04/02/20 09:00:00  PM,85.622,,,,,
11975,04/02/20 09:10:00  PM,85.622,,,,,
11976,04/02/20 09:20:00  PM,85.577,,,,,
11977,04/02/20 09:30:00  PM,85.577,,,,,
11978,04/02/20 09:40:00  PM,85.577,,,,,
11979,04/02/20 09:50:00  PM,85.577,,,,,
11980,04/02/20 10:00:00  PM,85.577,,,,,
11981,04/02/20 10:10:00  PM,85.532,,,,,
11982,04/02/20 10:20:00  PM,85.532,,,,,
11983,04/02/20 10:30:00  PM,85.532,,,,,
11984,04/02/20 10:40:00  PM,85.532,,,,,
11985,04/02/20 10:50:00  PM,85.532,,,,,
11986,04/02/20 11:00:00  PM,85.532,,,,,
11987,04/02/20 11:10:00  PM,85.532,,,,,
11988,04/02/20 11:20:00  PM,85.532,,,,,
11989,04/02/20 11:30:00  PM,85.532,,,,,
11990,04/02/20 11:40:00  PM,85.532,,,,,
11991,04/02/20 11:50:00  PM,85.532,,,,,
11992,04/03/20 12:00:00  AM,85.532,,,,,
11993,04/03/20 12:10:00  AM,85.532,,,,,
11994,04/03/20 12:20:00  AM,85.577,,,,,
11995,04/03/20 12:30:00  AM,85.622,,,,,
11996,04/03/20 12:40:00  AM,85.622,,,,,
11997,04/03/20 12:50:00  AM,85.577,,,,,
11998,04/03/20 01:00:00  AM,85.577,,,,,
11999,04/03/20 01:10:00  AM,85.577,,,,,
12000,04/03/20 01:20:00  AM,85.577,,,,,
12001,04/03/20 01:30:00  AM,85.532,,,,,
12002,04/03/20 01:40:00  AM,85.487,,,,,
12003,04/03/20 01:50:00  AM,85.487,,,,,
12004,04/03/20 02:00:00  AM,85.487,,,,,
12005,04/03/20 02:10:00  AM,85.487,,,,,
12006,04/03/20 02:20:00  AM,85.487,,,,,
12007,04/03/20 02:30:00  AM,85.532,,,,,
12008,04/03/20 02:40:00  AM,85.532,,,,,
12009,04/03/20 02:50:00  AM,85.532,,,,,
12010,04/03/20 03:00:00  AM,85.532,,,,,
12011,04/03/20 03:10:00  AM,85.532,,,,,
12012,04/03/20 03:20:00  AM,85.532,,,,,
12013,04/03/20 03:30:00  AM,85.532,,,,,
12014,04/03/20 03:40:00  AM,85.532,,,,,
12015,04/03/20 03:50:00  AM,85.532,,,,,
12016,04/03/20 04:00:00  AM,85.532,,,,,
12017,04/03/20 04:10:00  AM,85.487,,,,,
12018,04/03/20 04:20:00  AM,85.487,,,,,
12019,04/03/20 04:30:00  AM,85.442,,,,,
12020,04/03/20 04:40:00  AM,85.487,,,,,
12021,04/03/20 04:50:00  AM,85.487,,,,,
12022,04/03/20 05:00:00  AM,85.487,,,,,
12023,04/03/20 05:10:00  AM,85.487,,,,,
12024,04/03/20 05:20:00  AM,85.487,,,,,
12025,04/03/20 05:30:00  AM,85.487,,,,,
12026,04/03/20 05:40:00  AM,85.487,,,,,
12027,04/03/20 05:50:00  AM,85.487,,,,,
12028,04/03/20 06:00:00  AM,85.487,,,,,
12029,04/03/20 06:10:00  AM,85.487,,,,,
12030,04/03/20 06:20:00  AM,85.487,,,,,
12031,04/03/20 06:30:00  AM,85.487,,,,,
12032,04/03/20 06:40:00  AM,85.487,,,,,
12033,04/03/20 06:50:00  AM,85.487,,,,,
12034,04/03/20 07:00:00  AM,85.487,,,,,
12035,04/03/20 07:10:00  AM,85.487,,,,,
12036,04/03/20 07:20:00  AM,85.532,,,,,
12037,04/03/20 07:30:00  AM,85.577,,,,,
12038,04/03/20 07:40:00  AM,85.622,,,,,
12039,04/03/20 07:50:00  AM,85.667,,,,,
12040,04/03/20 08:00:00  AM,85.712,,,,,
12041,04/03/20 08:10:00  AM,85.757,,,,,
12042,04/03/20 08:20:00  AM,85.802,,,,,
12043,04/03/20 08:30:00  AM,85.757,,,,,
12044,04/03/20 08:40:00  AM,85.894,,,,,
12045,04/03/20 08:50:00  AM,85.894,,,,,
12046,04/03/20 09:00:00  AM,85.939,,,,,
12047,04/03/20 09:10:00  AM,86.029,,,,,
12048,04/03/20 09:20:00  AM,86.029,,,,,
12049,04/03/20 09:30:00  AM,86.074,,,,,
12050,04/03/20 09:40:00  AM,86.119,,,,,
12051,04/03/20 09:50:00  AM,86.164,,,,,
12052,04/03/20 10:00:00  AM,86.164,,,,,
12053,04/03/20 10:10:00  AM,86.211,,,,,
12054,04/03/20 10:20:00  AM,86.256,,,,,
12055,04/03/20 10:30:00  AM,86.256,,,,,
12056,04/03/20 10:40:00  AM,86.301,,,,,
12057,04/03/20 10:50:00  AM,86.301,,,,,
12058,04/03/20 11:00:00  AM,86.346,,,,,
12059,04/03/20 11:10:00  AM,86.346,,,,,
12060,04/03/20 11:20:00  AM,86.346,,,,,
12061,04/03/20 11:30:00  AM,86.391,,,,,
12062,04/03/20 11:40:00  AM,86.437,,,,,
12063,04/03/20 11:50:00  AM,86.482,,,,,
12064,04/03/20 12:00:00  PM,86.482,,,,,
12065,04/03/20 12:10:00  PM,86.437,,,,,
12066,04/03/20 12:20:00  PM,86.437,,,,,
12067,04/03/20 12:30:00  PM,86.346,,,,,
12068,04/03/20 12:40:00  PM,86.301,,,,,
12069,04/03/20 12:50:00  PM,86.256,,,,,
12070,04/03/20 01:00:00  PM,86.346,,,,,
12071,04/03/20 01:10:00  PM,86.391,,,,,
12072,04/03/20 01:20:00  PM,86.437,,,,,
12073,04/03/20 01:30:00  PM,86.437,,,,,
12074,04/03/20 01:40:00  PM,86.527,,,,,
12075,04/03/20 01:50:00  PM,86.527,,,,,
12076,04/03/20 02:00:00  PM,86.527,,,,,
12077,04/03/20 02:10:00  PM,86.572,,,,,
12078,04/03/20 02:20:00  PM,86.572,,,,,
12079,04/03/20 02:30:00  PM,86.437,,,,,
12080,04/03/20 02:40:00  PM,86.437,,,,,
12081,04/03/20 02:50:00  PM,86.482,,,,,
12082,04/03/20 03:00:00  PM,86.437,,,,,
12083,04/03/20 03:10:00  PM,86.482,,,,,
12084,04/03/20 03:20:00  PM,86.527,,,,,
12085,04/03/20 03:30:00  PM,86.527,,,,,
12086,04/03/20 03:40:00  PM,86.527,,,,,
12087,04/03/20 03:50:00  PM,86.572,,,,,
12088,04/03/20 04:00:00  PM,86.527,,,,,
12089,04/03/20 04:10:00  PM,86.527,,,,,
12090,04/03/20 04:20:00  PM,86.482,,,,,
12091,04/03/20 04:30:00  PM,86.437,,,,,
12092,04/03/20 04:40:00  PM,86.391,,,,,
12093,04/03/20 04:50:00  PM,86.346,,,,,
12094,04/03/20 05:00:00  PM,86.346,,,,,
12095,04/03/20 05:10:00  PM,86.301,,,,,
12096,04/03/20 05:20:00  PM,86.211,,,,,
12097,04/03/20 05:30:00  PM,86.164,,,,,
12098,04/03/20 05:40:00  PM,86.074,,,,,
12099,04/03/20 05:50:00  PM,86.029,,,,,
12100,04/03/20 06:00:00  PM,85.984,,,,,
12101,04/03/20 06:10:00  PM,85.984,,,,,
12102,04/03/20 06:20:00  PM,85.939,,,,,
12103,04/03/20 06:30:00  PM,85.939,,,,,
12104,04/03/20 06:40:00  PM,85.894,,,,,
12105,04/03/20 06:50:00  PM,85.894,,,,,
12106,04/03/20 07:00:00  PM,85.849,,,,,
12107,04/03/20 07:10:00  PM,85.849,,,,,
12108,04/03/20 07:20:00  PM,85.802,,,,,
12109,04/03/20 07:30:00  PM,85.802,,,,,
12110,04/03/20 07:40:00  PM,85.757,,,,,
12111,04/03/20 07:50:00  PM,85.757,,,,,
12112,04/03/20 08:00:00  PM,85.712,,,,,
12113,04/03/20 08:10:00  PM,85.712,,,,,
12114,04/03/20 08:20:00  PM,85.712,,,,,
12115,04/03/20 08:30:00  PM,85.712,,,,,
12116,04/03/20 08:40:00  PM,85.712,,,,,
12117,04/03/20 08:50:00  PM,85.712,,,,,
12118,04/03/20 09:00:00  PM,85.712,,,,,
12119,04/03/20 09:10:00  PM,85.667,,,,,
12120,04/03/20 09:20:00  PM,85.667,,,,,
12121,04/03/20 09:30:00  PM,85.667,,,,,
12122,04/03/20 09:40:00  PM,85.667,,,,,
12123,04/03/20 09:50:00  PM,85.667,,,,,
12124,04/03/20 10:00:00  PM,85.667,,,,,
12125,04/03/20 10:10:00  PM,85.667,,,,,
12126,04/03/20 10:20:00  PM,85.712,,,,,
12127,04/03/20 10:30:00  PM,85.712,,,,,
12128,04/03/20 10:40:00  PM,85.667,,,,,
12129,04/03/20 10:50:00  PM,85.667,,,,,
12130,04/03/20 11:00:00  PM,85.667,,,,,
12131,04/03/20 11:10:00  PM,85.712,,,,,
12132,04/03/20 11:20:00  PM,85.712,,,,,
12133,04/03/20 11:30:00  PM,85.757,,,,,
12134,04/03/20 11:40:00  PM,85.757,,,,,
12135,04/03/20 11:50:00  PM,85.802,,,,,
12136,04/04/20 12:00:00  AM,85.849,,,,,
12137,04/04/20 12:10:00  AM,85.849,,,,,
12138,04/04/20 12:20:00  AM,85.849,,,,,
12139,04/04/20 12:30:00  AM,85.849,,,,,
12140,04/04/20 12:40:00  AM,85.849,,,,,
12141,04/04/20 12:50:00  AM,85.802,,,,,
12142,04/04/20 01:00:00  AM,85.802,,,,,
12143,04/04/20 01:10:00  AM,85.757,,,,,
12144,04/04/20 01:20:00  AM,85.757,,,,,
12145,04/04/20 01:30:00  AM,85.757,,,,,
12146,04/04/20 01:40:00  AM,85.757,,,,,
12147,04/04/20 01:50:00  AM,85.712,,,,,
12148,04/04/20 02:00:00  AM,85.712,,,,,
12149,04/04/20 02:10:00  AM,85.712,,,,,
12150,04/04/20 02:20:00  AM,85.712,,,,,
12151,04/04/20 02:30:00  AM,85.712,,,,,
12152,04/04/20 02:40:00  AM,85.712,,,,,
12153,04/04/20 02:50:00  AM,85.757,,,,,
12154,04/04/20 03:00:00  AM,85.757,,,,,
12155,04/04/20 03:10:00  AM,85.757,,,,,
12156,04/04/20 03:20:00  AM,85.757,,,,,
12157,04/04/20 03:30:00  AM,85.712,,,,,
12158,04/04/20 03:40:00  AM,85.712,,,,,
12159,04/04/20 03:50:00  AM,85.712,,,,,
12160,04/04/20 04:00:00  AM,85.667,,,,,
12161,04/04/20 04:10:00  AM,85.667,,,,,
12162,04/04/20 04:20:00  AM,85.622,,,,,
12163,04/04/20 04:30:00  AM,85.622,,,,,
12164,04/04/20 04:40:00  AM,85.577,,,,,
12165,04/04/20 04:50:00  AM,85.532,,,,,
12166,04/04/20 05:00:00  AM,85.487,,,,,
12167,04/04/20 05:10:00  AM,85.487,,,,,
12168,04/04/20 05:20:00  AM,85.487,,,,,
12169,04/04/20 05:30:00  AM,85.487,,,,,
12170,04/04/20 05:40:00  AM,85.487,,,,,
12171,04/04/20 05:50:00  AM,85.487,,,,,
12172,04/04/20 06:00:00  AM,85.487,,,,,
12173,04/04/20 06:10:00  AM,85.442,,,,,
12174,04/04/20 06:20:00  AM,85.442,,,,,
12175,04/04/20 06:30:00  AM,85.442,,,,,
12176,04/04/20 06:40:00  AM,85.487,,,,,
12177,04/04/20 06:50:00  AM,85.487,,,,,
12178,04/04/20 07:00:00  AM,85.532,,,,,
12179,04/04/20 07:10:00  AM,85.532,,,,,
12180,04/04/20 07:20:00  AM,85.577,,,,,
12181,04/04/20 07:30:00  AM,85.622,,,,,
12182,04/04/20 07:40:00  AM,85.667,,,,,
12183,04/04/20 07:50:00  AM,85.667,,,,,
12184,04/04/20 08:00:00  AM,85.667,,,,,
12185,04/04/20 08:10:00  AM,85.712,,,,,
12186,04/04/20 08:20:00  AM,85.712,,,,,
12187,04/04/20 08:30:00  AM,85.757,,,,,
12188,04/04/20 08:40:00  AM,85.802,,,,,
12189,04/04/20 08:50:00  AM,85.849,,,,,
12190,04/04/20 09:00:00  AM,85.802,,,,,
12191,04/04/20 09:10:00  AM,85.849,,,,,
12192,04/04/20 09:20:00  AM,85.984,,,,,
12193,04/04/20 09:30:00  AM,86.074,,,,,
12194,04/04/20 09:40:00  AM,86.119,,,,,
12195,04/04/20 09:50:00  AM,86.164,,,,,
12196,04/04/20 10:00:00  AM,86.256,,,,,
12197,04/04/20 10:10:00  AM,86.256,,,,,
12198,04/04/20 10:20:00  AM,86.164,,,,,
12199,04/04/20 10:30:00  AM,86.119,,,,,
12200,04/04/20 10:40:00  AM,86.211,,,,,
12201,04/04/20 10:50:00  AM,86.256,,,,,
12202,04/04/20 11:00:00  AM,86.301,,,,,
12203,04/04/20 11:10:00  AM,86.346,,,,,
12204,04/04/20 11:20:00  AM,86.391,,,,,
12205,04/04/20 11:30:00  AM,86.346,,,,,
12206,04/04/20 11:40:00  AM,86.346,,,,,
12207,04/04/20 11:50:00  AM,86.346,,,,,
12208,04/04/20 12:00:00  PM,86.437,,,,,
12209,04/04/20 12:10:00  PM,86.482,,,,,
12210,04/04/20 12:20:00  PM,86.482,,,,,
12211,04/04/20 12:30:00  PM,86.482,,,,,
12212,04/04/20 12:40:00  PM,86.482,,,,,
12213,04/04/20 12:50:00  PM,86.437,,,,,
12214,04/04/20 01:00:00  PM,86.437,,,,,
12215,04/04/20 01:10:00  PM,86.437,,,,,
12216,04/04/20 01:20:00  PM,86.391,,,,,
12217,04/04/20 01:30:00  PM,86.482,,,,,
12218,04/04/20 01:40:00  PM,86.617,,,,,
12219,04/04/20 01:50:00  PM,86.709,,,,,
12220,04/04/20 02:00:00  PM,86.754,,,,,
12221,04/04/20 02:10:00  PM,86.664,,,,,
12222,04/04/20 02:20:00  PM,86.572,,,,,
12223,04/04/20 02:30:00  PM,86.572,,,,,
12224,04/04/20 02:40:00  PM,86.617,,,,,
12225,04/04/20 02:50:00  PM,86.664,,,,,
12226,04/04/20 03:00:00  PM,86.709,,,,,
12227,04/04/20 03:10:00  PM,86.754,,,,,
12228,04/04/20 03:20:00  PM,86.844,,,,,
12229,04/04/20 03:30:00  PM,86.844,,,,,
12230,04/04/20 03:40:00  PM,86.891,,,,,
12231,04/04/20 03:50:00  PM,86.981,,,,,
12232,04/04/20 04:00:00  PM,87.028,,,,,
12233,04/04/20 04:10:00  PM,86.981,,,,,
12234,04/04/20 04:20:00  PM,86.891,,,,,
12235,04/04/20 04:30:00  PM,86.799,,,,,
12236,04/04/20 04:40:00  PM,86.709,,,,,
12237,04/04/20 04:50:00  PM,86.664,,,,,
12238,04/04/20 05:00:00  PM,86.572,,,,,
12239,04/04/20 05:10:00  PM,86.482,,,,,
12240,04/04/20 05:20:00  PM,86.437,,,,,
12241,04/04/20 05:30:00  PM,86.346,,,,,
12242,04/04/20 05:40:00  PM,86.301,,,,,
12243,04/04/20 05:50:00  PM,86.256,,,,,
12244,04/04/20 06:00:00  PM,86.211,,,,,
12245,04/04/20 06:10:00  PM,86.164,,,,,
12246,04/04/20 06:20:00  PM,86.164,,,,,
12247,04/04/20 06:30:00  PM,86.119,,,,,
12248,04/04/20 06:40:00  PM,86.119,,,,,
12249,04/04/20 06:50:00  PM,86.074,,,,,
12250,04/04/20 07:00:00  PM,86.074,,,,,
12251,04/04/20 07:10:00  PM,86.074,,,,,
12252,04/04/20 07:20:00  PM,86.074,,,,,
12253,04/04/20 07:30:00  PM,86.074,,,,,
12254,04/04/20 07:40:00  PM,86.074,,,,,
12255,04/04/20 07:50:00  PM,86.074,,,,,
12256,04/04/20 08:00:00  PM,86.029,,,,,
12257,04/04/20 08:10:00  PM,86.029,,,,,
12258,04/04/20 08:20:00  PM,86.029,,,,,
12259,04/04/20 08:30:00  PM,86.029,,,,,
12260,04/04/20 08:40:00  PM,86.029,,,,,
12261,04/04/20 08:50:00  PM,85.984,,,,,
12262,04/04/20 09:00:00  PM,85.939,,,,,
12263,04/04/20 09:10:00  PM,85.894,,,,,
12264,04/04/20 09:20:00  PM,85.894,,,,,
12265,04/04/20 09:30:00  PM,85.849,,,,,
