"","colony_id","Light_Value","Run","micromol.cm2.s","micromol.cm2.h","timepoint"
"50","ACR-175","905",10,0.000152636087752653,0.549489915909551,"timepoint4"
"51","ACR-176","0",10,-9.99840527145044e-05,-0.359942589772216,"timepoint4"
"52","ACR-176","102",10,-9.38555768083302e-06,-0.0337880076509989,"timepoint4"
"53","ACR-176","1048",10,0.000164788435498832,0.593238367795795,"timepoint4"
"54","ACR-176","175",10,2.40067097457878e-05,0.0864241550848362,"timepoint4"
"55","ACR-176","18",10,-6.81312436164354e-05,-0.245272477019167,"timepoint4"
"56","ACR-176","253",10,5.133144836821e-05,0.184793214125556,"timepoint4"
"57","ACR-176","528",10,0.000108715422327118,0.391375520377623,"timepoint4"
"58","ACR-176","74",10,-3.30014177335126e-05,-0.118805103840645,"timepoint4"
"59","ACR-176","765",10,0.000136733306638563,0.492239903898828,"timepoint4"
"60","ACR-176","905",10,0.000151435567009966,0.545168041235878,"timepoint4"
"61","ACR-178","0",11,-0.000114442542464615,-0.411993152872613,"timepoint4"
"62","ACR-178","102",11,-2.04071306777988e-05,-0.0734656704400757,"timepoint4"
"63","ACR-178","1048",11,0.000152580529342682,0.549289905633656,"timepoint4"
"64","ACR-178","175",11,5.98928181505583e-06,0.021561414534201,"timepoint4"
"65","ACR-178","18",11,-8.42338635620994e-05,-0.303241908823558,"timepoint4"
"66","ACR-178","253",11,4.54287015078926e-05,0.163543325428413,"timepoint4"
"67","ACR-178","528",11,0.00010238268145409,0.368577653234723,"timepoint4"
"68","ACR-178","74",11,-4.23255112366419e-05,-0.152371840451911,"timepoint4"
"69","ACR-178","765",11,0.000124756120560027,0.449122034016098,"timepoint4"
"70","ACR-178","905",11,0.00015760585151438,0.567381065451768,"timepoint4"
"71","ACR-180","0",11,-0.000100706819426386,-0.362544549934991,"timepoint4"
"72","ACR-180","102",11,-1.9933270667657e-05,-0.0717597744035653,"timepoint4"
"73","ACR-180","1048",11,0.000116246894558794,0.41848882041166,"timepoint4"
"74","ACR-180","175",11,3.19711863981866e-06,0.0115096271033472,"timepoint4"
"75","ACR-180","18",11,-8.7549641152408e-05,-0.315178708148669,"timepoint4"
"76","ACR-180","253",11,3.63193395034849e-05,0.130749622212546,"timepoint4"
"77","ACR-180","528",11,9.31877435098303e-05,0.335475876635389,"timepoint4"
"78","ACR-180","74",11,-4.3747031261297e-05,-0.157489312540669,"timepoint4"
"79","ACR-180","765",11,9.96194998888919e-05,0.358630199600011,"timepoint4"
"80","ACR-180","905",11,0.000131066646792811,0.471839928454121,"timepoint4"
"81","ACR-185","0",11,-0.000111518666748908,-0.401467200296068,"timepoint4"
"82","ACR-185","102",11,-2.71976376436869e-05,-0.0979114955172729,"timepoint4"
"83","ACR-185","1048",11,0.00013082190502264,0.470958858081504,"timepoint4"
"84","ACR-185","175",11,-4.30764537342028e-06,-0.015507523344313,"timepoint4"
"85","ACR-185","18",11,-8.87615294329935e-05,-0.319541505958777,"timepoint4"
"86","ACR-185","253",11,3.40164071073782e-05,0.122459065586562,"timepoint4"
"87","ACR-185","528",11,8.44025105620883e-05,0.303849038023518,"timepoint4"
"88","ACR-185","74",11,-4.98635210797368e-05,-0.179508675887052,"timepoint4"
"89","ACR-185","765",11,0.000103076657204975,0.37107596593791,"timepoint4"
"90","ACR-185","905",11,0.000129479258395492,0.466125330223772,"timepoint4"
"91","ACR-186","0",12,-5.18236442950078e-05,-0.186565119462028,"timepoint4"
"92","ACR-186","102",12,2.88451489152132e-05,0.103842536094768,"timepoint4"
"93","ACR-186","1048",12,0.000166770562094282,0.600374023539416,"timepoint4"
"94","ACR-186","175",12,6.02470341750228e-05,0.216889323030082,"timepoint4"
"95","ACR-186","18",12,-3.43979640781315e-05,-0.123832670681273,"timepoint4"
"96","ACR-186","253",12,9.24377573743186e-05,0.332775926547547,"timepoint4"
"97","ACR-186","528",12,0.000140024856520403,0.50408948347345,"timepoint4"
"98","ACR-186","74",12,4.32336546905874e-06,0.0155641156886115,"timepoint4"
"99","ACR-186","765",12,0.000160138499222139,0.576498597199699,"timepoint4"
"100","ACR-186","905",12,0.000165074970703758,0.59426989453353,"timepoint4"
"101","ACR-187","0",12,-4.82999241400306e-05,-0.17387972690411,"timepoint4"
"102","ACR-187","102",12,3.54358002959694e-05,0.12756888106549,"timepoint4"
"103","ACR-187","1048",12,0.000200156347130894,0.720562849671219,"timepoint4"
"104","ACR-187","175",12,6.76398366577439e-05,0.243503411967878,"timepoint4"
"105","ACR-187","18",12,-3.79162976502664e-05,-0.136498671540959,"timepoint4"
"106","ACR-187","253",12,0.000102134521313267,0.367684276727762,"timepoint4"
"107","ACR-187","528",12,0.000154826557960129,0.557375608656466,"timepoint4"
"108","ACR-187","74",12,9.22946075380788e-06,0.0332260587137084,"timepoint4"
"109","ACR-187","765",12,0.000187006198588133,0.673222314917279,"timepoint4"
"110","ACR-187","905",12,0.000190698150949184,0.686513343417064,"timepoint4"
"111","ACR-210","0",2,-0.00010932548092989,-0.393571731347605,"timepoint4"
"112","ACR-210","102",2,-2.62382647216358e-05,-0.0944577529978888,"timepoint4"
"113","ACR-210","1048",2,0.000168619009552692,0.607028434389691,"timepoint4"
"114","ACR-210","175",2,7.4990554228777e-06,0.0269965995223597,"timepoint4"
"115","ACR-210","18",2,-8.82944730367437e-05,-0.317860102932277,"timepoint4"
"116","ACR-210","253",2,4.59894956415521e-05,0.165562184309588,"timepoint4"
"117","ACR-210","528",2,0.000108788380255134,0.391638168918483,"timepoint4"
"118","ACR-210","74",2,-4.88440987501126e-05,-0.175838755500405,"timepoint4"
"119","ACR-210","765",2,0.000142273912898533,0.512186086434717,"timepoint4"
"120","ACR-210","905",2,0.000159154475990849,0.572956113567058,"timepoint4"
"121","ACR-213","0",2,-0.000118852829688631,-0.427870186879071,"timepoint4"
"122","ACR-213","102",2,-9.42578678773257e-07,-0.00339328324358373,"timepoint4"
"123","ACR-213","1048",2,0.000178754838410534,0.643517418277924,"timepoint4"
"124","ACR-213","175",2,3.47141399668534e-05,0.124970903880672,"timepoint4"
"125","ACR-213","18",2,-9.11575013649415e-05,-0.32816700491379,"timepoint4"
"126","ACR-213","253",2,7.9240251624185e-05,0.285264905847066,"timepoint4"
"127","ACR-213","528",2,0.000123061299021797,0.443020676478468,"timepoint4"
"128","ACR-213","74",2,-3.76056964153225e-05,-0.135380507095161,"timepoint4"
"129","ACR-213","765",2,0.000164917532616381,0.593703117418973,"timepoint4"
"130","ACR-213","905",2,0.000174641666035596,0.628709997728146,"timepoint4"
"131","ACR-218","0",2,-0.000125168930154323,-0.450608148555562,"timepoint4"
"132","ACR-218","102",2,-7.76020076951889e-06,-0.027936722770268,"timepoint4"
"133","ACR-218","1048",2,0.000126706081466081,0.45614189327789,"timepoint4"
"134","ACR-218","175",2,1.47378350326876e-05,0.0530562061176754,"timepoint4"
"135","ACR-218","18",2,-8.06951950569001e-05,-0.29050270220484,"timepoint4"
"136","ACR-218","253",2,3.96215196122012e-05,0.142637470603924,"timepoint4"
"137","ACR-218","528",2,9.1282269999869e-05,0.328616171999528,"timepoint4"
"138","ACR-218","74",2,-3.65632154169664e-05,-0.131627575501079,"timepoint4"
"139","ACR-218","765",2,0.000108771369817493,0.391576931342976,"timepoint4"
"140","ACR-218","905",2,0.000124483623065361,0.448141043035298,"timepoint4"
"141","ACR-220","0",3,-6.03443435169908e-05,-0.217239636661167,"timepoint4"
"142","ACR-220","102",3,-3.42068071456961e-05,-0.123144505724506,"timepoint4"
"143","ACR-220","1048",3,9.94144649399468e-05,0.357892073783808,"timepoint4"
"144","ACR-220","175",3,-2.80873362426016e-05,-0.101114410473366,"timepoint4"
"145","ACR-220","18",3,-0.000118821374063697,-0.427756946629309,"timepoint4"
"146","ACR-220","253",3,4.00815796318262e-06,0.0144293686674574,"timepoint4"
"147","ACR-220","528",3,2.9800719117394e-05,0.107282588822619,"timepoint4"
"148","ACR-220","74",3,-6.94382558676511e-05,-0.249977721123544,"timepoint4"
"149","ACR-220","765",3,7.17488859136356e-05,0.258295989289088,"timepoint4"
"150","ACR-220","905",3,9.18986321249805e-05,0.33083507564993,"timepoint4"
"151","ACR-225","0",3,-7.44234691239241e-05,-0.267924488846127,"timepoint4"
"152","ACR-225","102",3,-5.64667767666759e-05,-0.203280396360033,"timepoint4"
"153","ACR-225","1048",3,0.000136262969431872,0.490546689954738,"timepoint4"
"154","ACR-225","175",3,-4.27032081836785e-05,-0.153731549461242,"timepoint4"
"155","ACR-225","18",3,-0.00010641349789467,-0.383088592420813,"timepoint4"
"156","ACR-225","253",3,-8.30481980792629e-06,-0.0298973513085346,"timepoint4"
"157","ACR-225","528",3,2.91521904879336e-05,0.104947885756561,"timepoint4"
"158","ACR-225","74",3,-9.3260049804753e-05,-0.335736179297111,"timepoint4"
"159","ACR-225","765",3,8.58571043928995e-05,0.309085575814438,"timepoint4"
"160","ACR-225","905",3,0.00012326035754255,0.443737287153181,"timepoint4"
"161","ACR-229","0",3,5.1693457937009e-06,0.0186096448573232,"timepoint4"
"162","ACR-229","102",3,-2.69620481453619e-06,-0.00970633733233027,"timepoint4"
"163","ACR-229","1048",3,0.000163628074954458,0.58906106983605,"timepoint4"
"164","ACR-229","175",3,9.62217500462354e-06,0.0346398300166448,"timepoint4"
"165","ACR-229","18",3,-6.16201300345138e-05,-0.22183246812425,"timepoint4"
"166","ACR-229","253",3,2.72489335722257e-05,0.0980961608600126,"timepoint4"
"167","ACR-229","528",3,6.12846471402574e-05,0.220624729704926,"timepoint4"
"168","ACR-229","74",3,-2.75541565838951e-05,-0.0991949637020223,"timepoint4"
"169","ACR-229","765",3,0.000115924172212471,0.417327019964895,"timepoint4"
"170","ACR-229","905",3,0.000145832208184206,0.524995949463142,"timepoint4"
"171","ACR-234","0",1,-9.59129192503738e-05,-0.345286509301346,"timepoint4"
"172","ACR-234","102",1,-2.42405654750992e-05,-0.087266035710357,"timepoint4"
"173","ACR-234","1048",1,0.000151143486184114,0.54411655026281,"timepoint4"
"174","ACR-234","175",1,1.17871611036329e-05,0.0424337799730783,"timepoint4"
"175","ACR-234","18",1,-7.95695948773445e-05,-0.28645054155844,"timepoint4"
"176","ACR-234","253",1,4.25299943838173e-05,0.153107979781742,"timepoint4"
"177","ACR-234","528",1,9.7125598896868e-05,0.349652156028725,"timepoint4"
"178","ACR-234","74",1,-4.2137758924866e-05,-0.151695932129518,"timepoint4"
"179","ACR-234","765",1,0.000121628795237595,0.437863662855342,"timepoint4"
"180","ACR-234","905",1,0.000134780524872065,0.485209889539435,"timepoint4"
"181","ACR-237","0",1,-0.000164836712033117,-0.59341216331922,"timepoint4"
"182","ACR-237","102",1,-4.78488787950545e-05,-0.172255963662196,"timepoint4"
"183","ACR-237","1048",1,0.000166614153895676,0.599810954024432,"timepoint4"
"184","ACR-237","175",1,-2.82673926267952e-06,-0.0101762613456463,"timepoint4"
"185","ACR-237","18",1,-0.000140263561958229,-0.504948823049624,"timepoint4"
"186","ACR-237","253",1,4.0958747417254e-05,0.147451490702114,"timepoint4"
"187","ACR-237","528",1,0.00011341025069384,0.408276902497826,"timepoint4"
"188","ACR-237","74",1,-8.51617440987827e-05,-0.306582278755618,"timepoint4"
"189","ACR-237","765",1,0.0001403702334984,0.505332840594241,"timepoint4"
"190","ACR-237","905",1,0.000154812990588471,0.557326766118495,"timepoint4"
"191","ACR-241","0",4,-9.27569264337437e-05,-0.333924935161477,"timepoint4"
"192","ACR-241","102",4,-8.19784146388992e-06,-0.0295122292700037,"timepoint4"
"193","ACR-241","1048",4,0.000101638374360699,0.365898147698515,"timepoint4"
"194","ACR-241","175",4,1.43972501609447e-05,0.0518301005794009,"timepoint4"
"195","ACR-241","18",4,-4.55982718198411e-05,-0.164153778551428,"timepoint4"
"196","ACR-241","253",4,3.75443212297301e-05,0.135159556427028,"timepoint4"
"197","ACR-241","528",4,7.09832809355181e-05,0.255539811367865,"timepoint4"
"198","ACR-241","74",4,-2.8867853997488e-05,-0.103924274390957,"timepoint4"
"199","ACR-241","765",4,9.70230395796647e-05,0.349282942486793,"timepoint4"
"200","ACR-241","905",4,8.98651852935289e-05,0.323514667056704,"timepoint4"
"201","ACR-244","0",1,NA,NA,"timepoint4"
"202","ACR-244","102",1,NA,NA,"timepoint4"
"203","ACR-244","1048",1,NA,NA,"timepoint4"
"204","ACR-244","175",1,NA,NA,"timepoint4"
"205","ACR-244","18",1,NA,NA,"timepoint4"
"206","ACR-244","253",1,NA,NA,"timepoint4"
"207","ACR-244","528",1,NA,NA,"timepoint4"
"208","ACR-244","74",1,NA,NA,"timepoint4"
"209","ACR-244","765",1,NA,NA,"timepoint4"
"210","ACR-244","905",1,NA,NA,"timepoint4"
"211","ACR-256","0",4,-5.56254331575755e-05,-0.200251559367272,"timepoint4"
"212","ACR-256","102",4,-1.76417658313509e-05,-0.0635103569928632,"timepoint4"
"213","ACR-256","1048",4,6.5416010697489e-05,0.23549763851096,"timepoint4"
"214","ACR-256","175",4,-3.45493302608286e-06,-0.0124377588938983,"timepoint4"
"215","ACR-256","18",4,-4.72553620294201e-05,-0.170119303305913,"timepoint4"
"216","ACR-256","253",4,1.03751991860526e-05,0.0373507170697894,"timepoint4"
"217","ACR-256","528",4,3.91535996193568e-05,0.140952958629684,"timepoint4"
"218","ACR-256","74",4,-2.9123342547593e-05,-0.104844033171335,"timepoint4"
"219","ACR-256","765",4,5.75366875720141e-05,0.207132075259251,"timepoint4"
"220","ACR-256","905",4,5.76778314470182e-05,0.207640193209266,"timepoint4"
"221","ACR-267","0",4,-0.000361311043234035,-1.30071975564253,"timepoint4"
"222","ACR-267","102",4,-5.38719691622699e-05,-0.193939088984172,"timepoint4"
"223","ACR-267","1048",4,0.000408653527959059,1.47115270065261,"timepoint4"
"224","ACR-267","175",4,6.2458221929616e-05,0.224849598946617,"timepoint4"
"225","ACR-267","18",4,-0.000296781331846747,-1.06841279464829,"timepoint4"
"226","ACR-267","253",4,0.000172095473134323,0.619543703283564,"timepoint4"
"227","ACR-267","528",4,0.000329771106928608,1.18717598494299,"timepoint4"
"228","ACR-267","74",4,-0.000135987313195213,-0.489554327502767,"timepoint4"
"229","ACR-267","765",4,0.000388005660399312,1.39682037743752,"timepoint4"
"230","ACR-267","905",4,0.000395800952459559,1.42488342885441,"timepoint4"
"231","ACR-343","0",5,-7.0048885306265e-05,-0.252175987102554,"timepoint4"
"232","ACR-343","102",5,1.2003624753818e-05,0.0432130491137449,"timepoint4"
"233","ACR-343","1048",5,0.000126331955778818,0.454795040803746,"timepoint4"
"234","ACR-343","175",5,3.37808170735506e-05,0.121610941464782,"timepoint4"
"235","ACR-343","18",5,-5.0638175436234e-05,-0.182297431570443,"timepoint4"
"236","ACR-343","253",5,5.45342616262759e-05,0.196323341854593,"timepoint4"
"237","ACR-343","528",5,0.000104439727069877,0.375983017451558,"timepoint4"
"238","ACR-343","74",5,-2.23067089781382e-05,-0.0803041523212976,"timepoint4"
"239","ACR-343","765",5,0.00014819400082664,0.533498402975903,"timepoint4"
"240","ACR-343","905",5,0.000120692506287679,0.434493022635646,"timepoint4"
"241","ACR-368","0",5,-2.92779444716009e-05,-0.105400600097763,"timepoint4"
"242","ACR-368","102",5,8.41969772860666e-06,0.030310911822984,"timepoint4"
"243","ACR-368","1048",5,8.82859941082267e-05,0.317829578789616,"timepoint4"
"244","ACR-368","175",5,2.25903134466453e-05,0.0813251284079232,"timepoint4"
"245","ACR-368","18",5,-2.90516866177417e-05,-0.10458607182387,"timepoint4"
"246","ACR-368","253",5,3.89565163510575e-05,0.140243458863807,"timepoint4"
"247","ACR-368","528",5,7.39923387551807e-05,0.266372419518651,"timepoint4"
"248","ACR-368","74",5,-9.40807616490757e-06,-0.0338690741936672,"timepoint4"
"249","ACR-368","765",5,0.00010748259011191,0.386937324402875,"timepoint4"
"250","ACR-368","905",5,8.61070334380159e-05,0.309985320376857,"timepoint4"
"251","ACR-389","0",6,-7.97276009753617e-05,-0.287019363511302,"timepoint4"
"252","ACR-389","102",6,-3.69439172721844e-06,-0.0132998102179864,"timepoint4"
"253","ACR-389","1048",6,0.000119395936438611,0.429825371179,"timepoint4"
"254","ACR-389","175",6,2.3778876831921e-05,0.0856039565949158,"timepoint4"
"255","ACR-389","18",6,-5.73204606133212e-05,-0.206353658207956,"timepoint4"
"256","ACR-389","253",6,6.34748075597527e-05,0.22850930721511,"timepoint4"
"257","ACR-389","528",6,9.75153300249488e-05,0.351055188089816,"timepoint4"
"258","ACR-389","74",6,-2.56462133753365e-05,-0.0923263681512113,"timepoint4"
"259","ACR-389","765",6,0.000107699247025546,0.387717289291965,"timepoint4"
"260","ACR-389","905",6,0.000112801396676466,0.406085028035277,"timepoint4"
"261","ACR-390","0",7,-3.91236339492554e-05,-0.140845082217319,"timepoint4"
"262","ACR-390","102",7,9.97778042237223e-06,0.03592000952054,"timepoint4"
"263","ACR-390","1048",7,0.00015285087642482,0.550263155129352,"timepoint4"
"264","ACR-390","175",7,3.77153665019175e-05,0.135775319406903,"timepoint4"
"265","ACR-390","18",7,-3.84623016096227e-05,-0.138464285794642,"timepoint4"
"266","ACR-390","253",7,5.76965105907656e-05,0.207707438126756,"timepoint4"
"267","ACR-390","528",7,0.000106588856487407,0.383719883354664,"timepoint4"
"268","ACR-390","74",7,-5.62069510788196e-06,-0.020234502388375,"timepoint4"
"269","ACR-390","765",7,0.000129394180852627,0.465819051069459,"timepoint4"
"270","ACR-390","905",7,0.000141475571823964,0.509312058566271,"timepoint4"
"271","ACR-393","0",8,-4.90278197323691e-05,-0.176500151036529,"timepoint4"
"272","ACR-393","102",8,-1.16364495474638e-05,-0.0418912183708697,"timepoint4"
"273","ACR-393","1048",8,0.000115282527886646,0.415017100391925,"timepoint4"
"274","ACR-393","175",8,2.22002905265135e-05,0.0799210458954487,"timepoint4"
"275","ACR-393","18",8,-3.6585995156369e-05,-0.131709582562928,"timepoint4"
"276","ACR-393","253",8,4.25699018396605e-05,0.153251646622778,"timepoint4"
"277","ACR-393","528",8,8.59913428457412e-05,0.309568834244668,"timepoint4"
"278","ACR-393","74",8,-1.68417045245486e-05,-0.060630136288375,"timepoint4"
"279","ACR-393","765",8,9.66889872865239e-05,0.348080354231486,"timepoint4"
"280","ACR-393","905",8,8.76241849186323e-05,0.315447065707076,"timepoint4"
"281","ACR-398","0",6,NA,NA,"timepoint4"
"282","ACR-398","102",6,NA,NA,"timepoint4"
"283","ACR-398","1048",6,NA,NA,"timepoint4"
"284","ACR-398","175",6,NA,NA,"timepoint4"
"285","ACR-398","18",6,NA,NA,"timepoint4"
"286","ACR-398","253",6,NA,NA,"timepoint4"
"287","ACR-398","528",6,NA,NA,"timepoint4"
"288","ACR-398","74",6,NA,NA,"timepoint4"
"289","ACR-398","765",6,NA,NA,"timepoint4"
"290","ACR-398","905",6,NA,NA,"timepoint4"
"291","POC-200","0",1,-0.000110109535149912,-0.396394326539683,"timepoint4"
"292","POC-200","102",1,-5.28223329603362e-05,-0.19016039865721,"timepoint4"
"293","POC-200","1048",1,9.686087279494e-05,0.348699142061784,"timepoint4"
"294","POC-200","175",1,-2.20184504570375e-05,-0.079266421645335,"timepoint4"
"295","POC-200","18",1,-9.43440067927339e-05,-0.339638424453842,"timepoint4"
"296","POC-200","253",1,4.52186485412339e-06,0.0162787134748442,"timepoint4"
"297","POC-200","528",1,5.9203150113518e-05,0.213131340408665,"timepoint4"
"298","POC-200","74",1,-6.93738453145006e-05,-0.249745843132202,"timepoint4"
"299","POC-200","765",1,7.91847273757044e-05,0.285065018552536,"timepoint4"
"300","POC-200","905",1,8.5454490306186e-05,0.30763616510227,"timepoint4"
"301","POC-205","0",1,-0.000103856580660912,-0.373883690379285,"timepoint4"
"302","POC-205","102",1,-3.51187587263654e-05,-0.126427531414916,"timepoint4"
"303","POC-205","1048",1,0.000118935789892554,0.428168843613196,"timepoint4"
"304","POC-205","175",1,-4.07632407383106e-06,-0.0146747666657918,"timepoint4"
"305","POC-205","18",1,-8.21466079163331e-05,-0.295727788498799,"timepoint4"
"306","POC-205","253",1,2.89855722794265e-05,0.104348060205936,"timepoint4"
"307","POC-205","528",1,8.37386318922362e-05,0.30145907481205,"timepoint4"
"308","POC-205","74",1,-5.50427765028095e-05,-0.198153995410114,"timepoint4"
"309","POC-205","765",1,0.000100099336562026,0.360357611623292,"timepoint4"
"310","POC-205","905",1,0.000110861613999911,0.399101810399681,"timepoint4"
"311","POC-207","0",1,-7.75762859013393e-05,-0.279274629244822,"timepoint4"
"312","POC-207","102",1,2.60922795166383e-06,0.0093932206259898,"timepoint4"
"313","POC-207","1048",1,0.000107697343989013,0.387710438360447,"timepoint4"
"314","POC-207","175",1,3.02022475055138e-05,0.10872809101985,"timepoint4"
"315","POC-207","18",1,-5.4832282751072e-05,-0.197396217903859,"timepoint4"
"316","POC-207","253",1,4.80568772571504e-05,0.173004758125741,"timepoint4"
"317","POC-207","528",1,8.05691186859393e-05,0.290048827269382,"timepoint4"
"318","POC-207","74",1,-1.83929612642046e-05,-0.0662146605511367,"timepoint4"
"319","POC-207","765",1,9.52781251928923e-05,0.343001250694412,"timepoint4"
"320","POC-207","905",1,9.96959166825993e-05,0.358905300057357,"timepoint4"
"321","POC-219","0",2,-0.000153087874064923,-0.551116346633723,"timepoint4"
"322","POC-219","102",2,-5.29825118056693e-05,-0.19073704250041,"timepoint4"
"323","POC-219","1048",2,4.8213868869196e-05,0.173569927929106,"timepoint4"
"324","POC-219","175",2,-3.04292948617772e-05,-0.109545461502398,"timepoint4"
"325","POC-219","18",2,-0.000140258820632062,-0.504931754275422,"timepoint4"
"326","POC-219","253",2,-3.69577456277357e-06,-0.0133047884259848,"timepoint4"
"327","POC-219","528",2,3.15682790167897e-05,0.113645804460443,"timepoint4"
"328","POC-219","74",2,-7.81889634099726e-05,-0.281480268275901,"timepoint4"
"329","POC-219","765",2,3.66105485899546e-05,0.131797974923837,"timepoint4"
"330","POC-219","905",2,4.73515211639604e-05,0.170465476190257,"timepoint4"
"331","POC-222","0",2,-0.000101489030787505,-0.365360510835018,"timepoint4"
"332","POC-222","102",2,-1.46154196676395e-05,-0.0526155108035022,"timepoint4"
"333","POC-222","1048",2,0.000121962776680191,0.439065996048689,"timepoint4"
"334","POC-222","175",2,1.71854274442324e-05,0.0618675387992366,"timepoint4"
"335","POC-222","18",2,-7.44596898865856e-05,-0.268054883591708,"timepoint4"
"336","POC-222","253",2,4.66891492897058e-05,0.168080937442941,"timepoint4"
"337","POC-222","528",2,9.45664150079496e-05,0.340439094028619,"timepoint4"
"338","POC-222","74",2,-3.63068075420287e-05,-0.130704507151303,"timepoint4"
"339","POC-222","765",2,0.000113515229763259,0.408654827147732,"timepoint4"
"340","POC-222","905",2,0.000119846059593612,0.431445814537002,"timepoint4"
"341","POC-238","0",2,-0.000124212874595042,-0.447166348542153,"timepoint4"
"342","POC-238","102",2,-2.74539297539666e-05,-0.0988341471142798,"timepoint4"
"343","POC-238","1048",2,6.05217977290668e-05,0.21787847182464,"timepoint4"
"344","POC-238","175",2,-1.03324226681493e-05,-0.0371967216053376,"timepoint4"
"345","POC-238","18",2,-9.23241512130872e-05,-0.332366944367114,"timepoint4"
"346","POC-238","253",2,6.15274223940321e-06,0.0221498720618516,"timepoint4"
"347","POC-238","528",2,3.860432582293e-05,0.138975572962548,"timepoint4"
"348","POC-238","74",2,-5.48905484259131e-05,-0.197605974333287,"timepoint4"
"349","POC-238","765",2,5.41340150661303e-05,0.194882454238069,"timepoint4"
"350","POC-238","905",2,5.94648628475492e-05,0.214073506251177,"timepoint4"
"351","POC-239","0",3,-3.7273383129929e-05,-0.134184179267744,"timepoint4"
"352","POC-239","102",3,-4.53990577080142e-05,-0.163436607748851,"timepoint4"
