loggerUid,data2,data1,logDateTime,dateTime
278023004021875,22.5,0,1572257515,28-10-2019T00:11:55
278023004021875,22.56,0,1572258415,28-10-2019T00:26:55
278023004021875,22.56,0,1572259315,28-10-2019T00:41:55
278023004021875,22.56,0,1572260215,28-10-2019T00:56:55
278023004021875,22.5,0,1572261115,28-10-2019T01:11:55
278023004021875,22.5,0,1572262015,28-10-2019T01:26:55
278023004021875,22.56,0,1572262915,28-10-2019T01:41:55
278023004021875,22.63,0,1572263815,28-10-2019T01:56:55
278023004021875,22.63,0,1572264715,28-10-2019T02:11:55
278023004021875,22.56,0,1572265615,28-10-2019T02:26:55
278023004021875,22.56,0,1572266515,28-10-2019T02:41:55
278023004021875,22.63,0,1572267415,28-10-2019T02:56:55
278023004021875,22.63,0,1572268315,28-10-2019T03:11:55
278023004021875,22.63,0,1572269215,28-10-2019T03:26:55
278023004021875,22.63,0,1572270115,28-10-2019T03:41:55
278023004021875,22.63,0,1572271015,28-10-2019T03:56:55
278023004021875,22.63,0,1572271915,28-10-2019T04:11:55
278023004021875,22.69,0,1572272815,28-10-2019T04:26:55
278023004021875,22.69,0,1572273715,28-10-2019T04:41:55
278023004021875,22.69,0,1572274615,28-10-2019T04:56:55
278023004021875,22.63,0,1572275515,28-10-2019T05:11:55
278023004021875,22.63,0,1572276415,28-10-2019T05:26:55
278023004021875,22.63,2,1572277315,28-10-2019T05:41:55
278023004021875,22.63,4,1572278215,28-10-2019T05:56:55
278023004021875,22.63,5,1572279115,28-10-2019T06:11:55
278023004021875,22.63,21,1572280015,28-10-2019T06:26:55
278023004021875,22.63,22,1572280915,28-10-2019T06:41:55
278023004021875,22.63,37,1572281815,28-10-2019T06:56:55
278023004021875,22.63,41,1572282715,28-10-2019T07:11:55
278023004021875,22.63,45,1572283615,28-10-2019T07:26:55
278023004021875,22.63,46,1572284515,28-10-2019T07:41:55
278023004021875,22.69,49,1572285415,28-10-2019T07:56:55
278023004021875,22.63,51,1572286315,28-10-2019T08:11:55
278023004021875,22.56,53,1572287215,28-10-2019T08:26:55
278023004021875,22.63,92,1572288115,28-10-2019T08:41:55
278023004021875,22.69,101,1572289015,28-10-2019T08:56:55
278023004021875,24.31,439,1572289915,28-10-2019T09:11:55
278023004021875,25.06,288,1572290815,28-10-2019T09:26:55
278023004021875,24.5,99,1572291715,28-10-2019T09:41:55
278023004021875,23.94,96,1572292615,28-10-2019T09:56:55
278023004021875,23.38,150,1572293515,28-10-2019T10:11:55
278023004021875,23.44,151,1572294415,28-10-2019T10:26:55
278023004021875,23.38,149,1572295315,28-10-2019T10:41:55
278023004021875,23.13,143,1572296215,28-10-2019T10:56:55
278023004021875,23.44,142,1572297115,28-10-2019T11:11:55
278023004021875,23.25,142,1572298015,28-10-2019T11:26:55
278023004021875,23.13,143,1572298915,28-10-2019T11:41:55
278023004021875,23.38,144,1572299815,28-10-2019T11:56:55
278023004021875,23.31,143,1572300715,28-10-2019T12:11:55
278023004021875,22.94,142,1572301615,28-10-2019T12:26:55
278023004021875,23.06,140,1572302515,28-10-2019T12:41:55
278023004021875,23.44,138,1572303415,28-10-2019T12:56:55
278023004021875,23.31,137,1572304315,28-10-2019T13:11:55
278023004021875,23,139,1572305215,28-10-2019T13:26:55
278023004021875,23.13,139,1572306115,28-10-2019T13:41:55
278023004021875,23.44,138,1572307015,28-10-2019T13:56:55
278023004021875,23.44,137,1572307915,28-10-2019T14:11:55
278023004021875,23,138,1572308815,28-10-2019T14:26:55
278023004021875,23.13,138,1572309715,28-10-2019T14:41:55
278023004021875,23.44,137,1572310615,28-10-2019T14:56:55
278023004021875,23.63,137,1572311515,28-10-2019T15:11:55
278023004021875,23.25,135,1572312415,28-10-2019T15:26:55
278023004021875,23.06,137,1572313315,28-10-2019T15:41:55
278023004021875,23.31,135,1572314215,28-10-2019T15:56:55
278023004021875,23.5,132,1572315115,28-10-2019T16:11:55
278023004021875,23.31,131,1572316015,28-10-2019T16:26:55
278023004021875,23,131,1572316915,28-10-2019T16:41:55
278023004021875,23.25,131,1572317815,28-10-2019T16:56:55
278023004021875,23.44,132,1572318715,28-10-2019T17:11:55
278023004021875,23.06,47,1572319615,28-10-2019T17:26:55
278023004021875,22.94,0,1572320515,28-10-2019T17:41:55
278023004021875,23.06,0,1572321415,28-10-2019T17:56:55
278023004021875,23.19,0,1572322315,28-10-2019T18:11:55
278023004021875,23.31,0,1572323215,28-10-2019T18:26:55
278023004021875,23.25,95,1572324115,28-10-2019T18:41:55
278023004021875,22.94,131,1572325015,28-10-2019T18:56:55
278023004021875,23.19,120,1572325915,28-10-2019T19:11:55
278023004021875,23.31,0,1572326815,28-10-2019T19:26:55
278023004021875,23.44,0,1572327715,28-10-2019T19:41:55
278023004021875,23.5,0,1572328615,28-10-2019T19:56:55
278023004021875,23.5,0,1572329515,28-10-2019T20:11:55
278023004021875,23,0,1572330415,28-10-2019T20:26:55
278023004021875,22.94,0,1572331315,28-10-2019T20:41:55
278023004021875,23.06,0,1572332215,28-10-2019T20:56:55
278023004021875,23.19,0,1572333115,28-10-2019T21:11:55
278023004021875,23.25,0,1572334015,28-10-2019T21:26:55
278023004021875,23.38,0,1572334915,28-10-2019T21:41:55
278023004021875,23.44,0,1572335815,28-10-2019T21:56:55
278023004021875,23.5,0,1572336715,28-10-2019T22:11:55
278023004021875,23.56,0,1572337615,28-10-2019T22:26:55
278023004021875,23.56,0,1572338515,28-10-2019T22:41:55
278023004021875,23.63,0,1572339415,28-10-2019T22:56:55
278023004021875,23.69,0,1572340315,28-10-2019T23:11:55
278023004021875,23.69,0,1572341215,28-10-2019T23:26:55
278023004021875,23.75,0,1572342115,28-10-2019T23:41:55
278023004021875,23.56,0,1572343015,28-10-2019T23:56:55
278023004021875,23.06,0,1572343915,29-10-2019T00:11:55
278023004021875,22.88,0,1572344815,29-10-2019T00:26:55
278023004021875,23.06,0,1572345715,29-10-2019T00:41:55
278023004021875,23.19,0,1572346615,29-10-2019T00:56:55
278023004021875,23.31,0,1572347515,29-10-2019T01:11:55
278023004021875,23.38,0,1572348415,29-10-2019T01:26:55
278023004021875,23.44,0,1572349315,29-10-2019T01:41:55
278023004021875,23.5,0,1572350215,29-10-2019T01:56:55
278023004021875,23.56,0,1572351115,29-10-2019T02:11:55
278023004021875,23.56,0,1572352015,29-10-2019T02:26:55
278023004021875,23.63,0,1572352915,29-10-2019T02:41:55
278023004021875,23.63,0,1572353815,29-10-2019T02:56:55
278023004021875,23.69,0,1572354715,29-10-2019T03:11:55
278023004021875,23.69,0,1572355615,29-10-2019T03:26:55
278023004021875,23.75,0,1572356515,29-10-2019T03:41:55
278023004021875,23.75,0,1572357415,29-10-2019T03:56:55
278023004021875,23.75,0,1572358315,29-10-2019T04:11:55
278023004021875,23.81,0,1572359215,29-10-2019T04:26:55
278023004021875,23.81,0,1572360115,29-10-2019T04:41:55
278023004021875,23.81,0,1572361015,29-10-2019T04:56:55
278023004021875,23.81,0,1572361915,29-10-2019T05:11:55
278023004021875,23.88,0,1572362815,29-10-2019T05:26:55
278023004021875,23.88,0,1572363715,29-10-2019T05:41:55
278023004021875,23.88,0,1572364615,29-10-2019T05:56:55
278023004021875,23.88,0,1572365515,29-10-2019T06:11:55
278023004021875,23.94,25,1572366415,29-10-2019T06:26:55
278023004021875,23.44,132,1572367315,29-10-2019T06:41:55
278023004021875,23.13,132,1572368215,29-10-2019T06:56:55
278023004021875,22.81,132,1572369115,29-10-2019T07:11:55
278023004021875,23,133,1572370015,29-10-2019T07:26:55
278023004021875,23.25,134,1572370915,29-10-2019T07:41:55
278023004021875,23.25,97,1572371815,29-10-2019T07:56:55
