loggerUid,data2,data1,logDateTime,dateTime
260262624998102,23.25,0,1572329987,28-10-2019T20:19:47
260262624998102,22.94,0,1572330887,28-10-2019T20:34:47
260262624998102,22.94,0,1572331787,28-10-2019T20:49:47
260262624998102,23.06,0,1572332687,28-10-2019T21:04:47
260262624998102,23.13,0,1572333587,28-10-2019T21:19:47
260262624998102,23.19,0,1572334487,28-10-2019T21:34:47
260262624998102,23.25,0,1572335387,28-10-2019T21:49:47
260262624998102,23.31,0,1572336287,28-10-2019T22:04:47
260262624998102,23.38,0,1572337187,28-10-2019T22:19:47
260262624998102,23.44,0,1572338087,28-10-2019T22:34:47
260262624998102,23.5,0,1572338987,28-10-2019T22:49:47
260262624998102,23.5,0,1572339887,28-10-2019T23:04:47
260262624998102,23.56,0,1572340787,28-10-2019T23:19:47
260262624998102,23.56,0,1572341687,28-10-2019T23:34:47
260262624998102,23.63,0,1572342587,28-10-2019T23:49:47
260262624998102,23.31,0,1572343487,29-10-2019T00:04:47
260262624998102,23,0,1572344387,29-10-2019T00:19:47
260262624998102,23,0,1572345287,29-10-2019T00:34:47
260262624998102,23.06,0,1572346187,29-10-2019T00:49:47
260262624998102,23.19,0,1572347087,29-10-2019T01:04:47
260262624998102,23.25,0,1572347987,29-10-2019T01:19:47
260262624998102,23.31,0,1572348887,29-10-2019T01:34:47
260262624998102,23.38,0,1572349787,29-10-2019T01:49:47
260262624998102,23.38,0,1572350687,29-10-2019T02:04:47
260262624998102,23.44,0,1572351587,29-10-2019T02:19:47
260262624998102,23.5,0,1572352487,29-10-2019T02:34:47
260262624998102,23.5,0,1572353387,29-10-2019T02:49:47
260262624998102,23.56,0,1572354287,29-10-2019T03:04:47
260262624998102,23.56,0,1572355187,29-10-2019T03:19:47
260262624998102,23.63,0,1572356087,29-10-2019T03:34:47
260262624998102,23.63,0,1572356987,29-10-2019T03:49:47
260262624998102,23.63,0,1572357887,29-10-2019T04:04:47
260262624998102,23.69,0,1572358787,29-10-2019T04:19:47
260262624998102,23.69,0,1572359687,29-10-2019T04:34:47
260262624998102,23.69,0,1572360587,29-10-2019T04:49:47
260262624998102,23.75,0,1572361487,29-10-2019T05:04:47
260262624998102,23.75,0,1572362387,29-10-2019T05:19:47
260262624998102,23.75,0,1572363287,29-10-2019T05:34:47
260262624998102,23.81,0,1572364187,29-10-2019T05:49:47
260262624998102,23.81,0,1572365087,29-10-2019T06:04:47
260262624998102,23.81,0,1572365987,29-10-2019T06:19:47
260262624998102,23.69,80,1572366887,29-10-2019T06:34:47
260262624998102,23.31,110,1572367787,29-10-2019T06:49:47
260262624998102,23.06,111,1572368687,29-10-2019T07:04:47
260262624998102,23,110,1572369587,29-10-2019T07:19:47
260262624998102,23.13,112,1572370487,29-10-2019T07:34:47
260262624998102,23.06,112,1572371387,29-10-2019T07:49:47
