loggerUid,data2,data1,logDateTime,dateTime
260262624998102,26.81,0,1572430187,30-10-2019T00:09:47
260262624998102,26.81,0,1572430787,30-10-2019T00:19:47
260262624998102,26.81,0,1572431387,30-10-2019T00:29:47
260262624998102,26.81,0,1572431987,30-10-2019T00:39:47
260262624998102,26.81,0,1572432587,30-10-2019T00:49:47
260262624998102,26.81,0,1572433187,30-10-2019T00:59:47
260262624998102,26.81,0,1572433787,30-10-2019T01:09:47
260262624998102,26.81,0,1572434387,30-10-2019T01:19:47
260262624998102,26.81,0,1572434987,30-10-2019T01:29:47
260262624998102,26.81,0,1572435587,30-10-2019T01:39:47
260262624998102,26.81,0,1572436187,30-10-2019T01:49:47
260262624998102,26.81,0,1572436787,30-10-2019T01:59:47
260262624998102,26.75,0,1572437387,30-10-2019T02:09:47
260262624998102,26.75,0,1572437987,30-10-2019T02:19:47
260262624998102,26.75,0,1572438587,30-10-2019T02:29:47
260262624998102,26.75,0,1572439187,30-10-2019T02:39:47
260262624998102,26.75,0,1572439787,30-10-2019T02:49:47
260262624998102,26.75,0,1572440387,30-10-2019T02:59:47
260262624998102,26.75,0,1572440987,30-10-2019T03:09:47
260262624998102,26.75,0,1572441587,30-10-2019T03:19:47
260262624998102,26.75,0,1572442187,30-10-2019T03:29:47
260262624998102,26.69,0,1572442787,30-10-2019T03:39:47
260262624998102,26.69,0,1572443387,30-10-2019T03:49:47
260262624998102,26.69,0,1572443987,30-10-2019T03:59:47
260262624998102,26.69,0,1572444587,30-10-2019T04:09:47
260262624998102,26.69,0,1572445187,30-10-2019T04:19:47
260262624998102,26.69,0,1572445787,30-10-2019T04:29:47
260262624998102,26.75,0,1572446987,30-10-2019T04:49:47
260262624998102,26.69,0,1572447587,30-10-2019T04:59:47
260262624998102,26.75,8,1572448187,30-10-2019T05:09:47
260262624998102,26.75,98,1572448787,30-10-2019T05:19:47
260262624998102,26.75,384,1572449387,30-10-2019T05:29:47
260262624998102,26.75,842,1572449987,30-10-2019T05:39:47
260262624998102,26.75,1400,1572450587,30-10-2019T05:49:47
260262624998102,26.81,2351,1572451187,30-10-2019T05:59:47
260262624998102,26.81,3357,1572451787,30-10-2019T06:09:47
260262624998102,26.81,4511,1572452387,30-10-2019T06:19:47
260262624998102,26.81,5766,1572452987,30-10-2019T06:29:47
260262624998102,26.88,7255,1572453587,30-10-2019T06:39:47
260262624998102,26.88,8685,1572454187,30-10-2019T06:49:47
260262624998102,26.88,10184,1572454787,30-10-2019T06:59:47
260262624998102,26.94,11972,1572455387,30-10-2019T07:09:47
260262624998102,26.94,13488,1572455987,30-10-2019T07:19:47
260262624998102,27,15310,1572456587,30-10-2019T07:29:47
260262624998102,27,17126,1572457187,30-10-2019T07:39:47
260262624998102,27.06,17676,1572457787,30-10-2019T07:49:47
260262624998102,27.06,20557,1572458387,30-10-2019T07:59:47
260262624998102,27.13,22788,1572458987,30-10-2019T08:09:47
260262624998102,27.13,24602,1572459587,30-10-2019T08:19:47
260262624998102,27.19,26485,1572460187,30-10-2019T08:29:47
260262624998102,27.19,28265,1572460787,30-10-2019T08:39:47
260262624998102,27.25,31119,1572461387,30-10-2019T08:49:47
260262624998102,27.25,32211,1572461987,30-10-2019T08:59:47
260262624998102,27.31,33524,1572462587,30-10-2019T09:09:47
260262624998102,27.31,35249,1572463187,30-10-2019T09:19:47
260262624998102,27.31,37266,1572463787,30-10-2019T09:29:47
260262624998102,27.38,39036,1572464387,30-10-2019T09:39:47
260262624998102,27.38,41406,1572464987,30-10-2019T09:49:47
260262624998102,27.38,42794,1572465587,30-10-2019T09:59:47
260262624998102,27.44,43988,1572466187,30-10-2019T10:09:47
260262624998102,27.44,44510,1572466787,30-10-2019T10:19:47
260262624998102,27.44,46363,1572467387,30-10-2019T10:29:47
260262624998102,27.44,47364,1572467987,30-10-2019T10:39:47
260262624998102,27.44,48340,1572468587,30-10-2019T10:49:47
260262624998102,27.44,49443,1572469187,30-10-2019T10:59:47
260262624998102,27.44,49799,1572469787,30-10-2019T11:09:47
260262624998102,27.44,50490,1572470387,30-10-2019T11:19:47
260262624998102,27.44,51450,1572470987,30-10-2019T11:29:47
260262624998102,27.44,51719,1572471587,30-10-2019T11:39:47
260262624998102,27.5,52451,1572472187,30-10-2019T11:49:47
260262624998102,27.5,52632,1572472787,30-10-2019T11:59:47
260262624998102,27.5,52776,1572473387,30-10-2019T12:09:47
260262624998102,27.56,53518,1572473987,30-10-2019T12:19:47
260262624998102,27.56,54792,1572474587,30-10-2019T12:29:47
260262624998102,27.56,54452,1572475187,30-10-2019T12:39:47
260262624998102,27.56,56268,1572475787,30-10-2019T12:49:47
260262624998102,27.63,53367,1572476387,30-10-2019T12:59:47
260262624998102,27.63,44106,1572476987,30-10-2019T13:09:47
